,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHG.Fvb2,context,group
162,Fvb2,8050001,8100000,50000,*,12098,34868,0.0223400022843062,CHG,AL_FL
163,Fvb2,8100001,8150000,50000,*,15276,38334,0.0806404755711727,CHG,AL_FL
164,Fvb2,8150001,8200000,50000,*,13099,40705,0.0761793403604381,CHG,AL_FL
165,Fvb2,8200001,8250000,50000,*,15517,30652,-0.03207771012467,CHG,AL_FL
166,Fvb2,8250001,8300000,50000,*,10230,31909,0.128285826307105,CHG,AL_FL
167,Fvb2,8300001,8350000,50000,*,12445,28019,0.0388494276178692,CHG,AL_FL
168,Fvb2,8350001,8400000,50000,*,15509,33456,0.17925766120572,CHG,AL_FL
169,Fvb2,8400001,8450000,50000,*,4371,45053,0.000845125431340743,CHG,AL_FL
170,Fvb2,8450001,8500000,50000,*,7677,36373,0.017993844307863,CHG,AL_FL
171,Fvb2,8500001,8550000,50000,*,9455,42591,0.0804296195853356,CHG,AL_FL
172,Fvb2,8550001,8600000,50000,*,6615,50220,0.0336024179322991,CHG,AL_FL
173,Fvb2,8600001,8650000,50000,*,7901,36408,0.0873395549217153,CHG,AL_FL
174,Fvb2,8650001,8700000,50000,*,4138,42904,0.0202872640353918,CHG,AL_FL
175,Fvb2,8700001,8750000,50000,*,8246,26599,0.0946762399690486,CHG,AL_FL
176,Fvb2,8750001,8800000,50000,*,3448,24218,0.0438060568378307,CHG,AL_FL
177,Fvb2,8800001,8850000,50000,*,6980,43736,0.0414764951684895,CHG,AL_FL
178,Fvb2,8850001,8900000,50000,*,7156,37594,0.0493307571041583,CHG,AL_FL
179,Fvb2,8900001,8950000,50000,*,3022,45686,-7.02254766254407e-05,CHG,AL_FL
180,Fvb2,8950001,9000000,50000,*,961,42097,-0.0368111596963317,CHG,AL_FL
181,Fvb2,9000001,9050000,50000,*,5564,40750,0.0247504457553773,CHG,AL_FL
182,Fvb2,9050001,9100000,50000,*,11776,40166,0.0337296149021515,CHG,AL_FL
183,Fvb2,9100001,9150000,50000,*,7031,29824,-0.00776408662725817,CHG,AL_FL
184,Fvb2,9150001,9200000,50000,*,9372,29008,-0.0081840307001248,CHG,AL_FL
185,Fvb2,9200001,9250000,50000,*,9982,31310,0.0394502661287818,CHG,AL_FL
186,Fvb2,9250001,9300000,50000,*,1346,43738,-0.00738085192592736,CHG,AL_FL
187,Fvb2,9300001,9350000,50000,*,9024,34728,0.0541626453477642,CHG,AL_FL
188,Fvb2,9350001,9400000,50000,*,6768,45139,0.0198729820140859,CHG,AL_FL
189,Fvb2,9400001,9450000,50000,*,2676,43557,0.0222629488935708,CHG,AL_FL
190,Fvb2,9450001,9500000,50000,*,8914,32135,0.129371249823732,CHG,AL_FL
191,Fvb2,9500001,9550000,50000,*,4009,38134,0.067587067895796,CHG,AL_FL
192,Fvb2,9550001,9600000,50000,*,3578,37957,0.0115724249174179,CHG,AL_FL
193,Fvb2,9600001,9650000,50000,*,5660,27446,0.0897823174093328,CHG,AL_FL
194,Fvb2,9650001,9700000,50000,*,2012,46648,0.00559141463119119,CHG,AL_FL
195,Fvb2,9700001,9750000,50000,*,8720,47265,0.0659052043828336,CHG,AL_FL
196,Fvb2,9750001,9800000,50000,*,9007,36283,0.040845589648733,CHG,AL_FL
197,Fvb2,9800001,9850000,50000,*,8527,32694,0.0402375639584754,CHG,AL_FL
198,Fvb2,9850001,9900000,50000,*,8715,38836,0.0597608628843989,CHG,AL_FL
199,Fvb2,9900001,9950000,50000,*,16870,35105,0.12230185616524,CHG,AL_FL
200,Fvb2,9950001,10000000,50000,*,6487,36076,0.0135959439448846,CHG,AL_FL
201,Fvb2,10000001,10050000,50000,*,10785,28616,0.136660783407928,CHG,AL_FL
202,Fvb2,10050001,10100000,50000,*,5099,39498,0.0239053841216784,CHG,AL_FL
203,Fvb2,10100001,10150000,50000,*,11050,39923,0.0709126507036851,CHG,AL_FL
204,Fvb2,10150001,10200000,50000,*,6765,35836,0.084135620745126,CHG,AL_FL
205,Fvb2,10200001,10250000,50000,*,1098,36964,-0.0270838659942295,CHG,AL_FL
206,Fvb2,10250001,10300000,50000,*,11279,31290,-0.0584901625237043,CHG,AL_FL
207,Fvb2,10300001,10350000,50000,*,7018,41085,0.0913157908577535,CHG,AL_FL
208,Fvb2,10350001,10400000,50000,*,11843,37023,0.0849392076949307,CHG,AL_FL
209,Fvb2,10400001,10450000,50000,*,2943,37400,0.0272000948893258,CHG,AL_FL
210,Fvb2,10450001,10500000,50000,*,6738,27779,0.0468664442867078,CHG,AL_FL
211,Fvb2,10500001,10550000,50000,*,11438,35271,0.13074068891468,CHG,AL_FL
212,Fvb2,10550001,10600000,50000,*,6569,21501,0.0473868490248815,CHG,AL_FL
213,Fvb2,10600001,10650000,50000,*,18382,58061,0.0448429586195236,CHG,AL_FL
214,Fvb2,10650001,10700000,50000,*,5971,37606,0.0716839680198179,CHG,AL_FL
215,Fvb2,10700001,10750000,50000,*,20051,38435,0.178905754630742,CHG,AL_FL
216,Fvb2,10750001,10800000,50000,*,9053,32312,0.0664862520859492,CHG,AL_FL
217,Fvb2,10800001,10850000,50000,*,6516,45687,0.0711869349597802,CHG,AL_FL
218,Fvb2,10850001,10900000,50000,*,10436,38940,0.063140076705998,CHG,AL_FL
219,Fvb2,10900001,10950000,50000,*,3193,43680,-0.0205094697201836,CHG,AL_FL
220,Fvb2,10950001,11000000,50000,*,6016,26240,0.00203787119642238,CHG,AL_FL
221,Fvb2,11000001,11050000,50000,*,3531,22034,0.0111295302793609,CHG,AL_FL
222,Fvb2,11050001,11100000,50000,*,2751,20851,-0.123917063125018,CHG,AL_FL
223,Fvb2,11100001,11150000,50000,*,4953,32196,-0.0445604802793626,CHG,AL_FL
224,Fvb2,11150001,11200000,50000,*,2611,41974,-0.00550291363797631,CHG,AL_FL
225,Fvb2,11200001,11250000,50000,*,6293,36426,0.0768838865603992,CHG,AL_FL
226,Fvb2,11250001,11300000,50000,*,5235,37658,0.0351891498609719,CHG,AL_FL
227,Fvb2,11300001,11350000,50000,*,4985,35229,0.0067549680886021,CHG,AL_FL
228,Fvb2,11350001,11400000,50000,*,2861,36765,-0.000230203036424487,CHG,AL_FL
229,Fvb2,11400001,11450000,50000,*,4101,33523,0.0251620563259016,CHG,AL_FL
230,Fvb2,11450001,11500000,50000,*,6147,35457,0.0285657447829862,CHG,AL_FL
231,Fvb2,11500001,11550000,50000,*,14963,36734,0.145337791090158,CHG,AL_FL
232,Fvb2,11550001,11600000,50000,*,6016,40322,0.0195228975585718,CHG,AL_FL
233,Fvb2,11600001,11650000,50000,*,4896,35172,0.0208610476756205,CHG,AL_FL
234,Fvb2,11650001,11700000,50000,*,5622,37555,0.0540969142541166,CHG,AL_FL
235,Fvb2,11700001,11750000,50000,*,5518,38320,0.0454113577806238,CHG,AL_FL
236,Fvb2,11750001,11800000,50000,*,8787,38962,0.116765648124661,CHG,AL_FL
237,Fvb2,11800001,11850000,50000,*,5479,33581,0.0052602208380953,CHG,AL_FL
238,Fvb2,11850001,11900000,50000,*,11910,35891,-0.0024794335606016,CHG,AL_FL
239,Fvb2,11900001,11950000,50000,*,4271,43268,0.02519580347859,CHG,AL_FL
240,Fvb2,11950001,12000000,50000,*,2908,40537,-8.36668844169802e-05,CHG,AL_FL
241,Fvb2,12000001,12050000,50000,*,9062,29973,-0.112857361967084,CHG,AL_FL
242,Fvb2,12050001,12100000,50000,*,7148,29694,0.0267433876480797,CHG,AL_FL
243,Fvb2,12100001,12150000,50000,*,13671,30589,0.0712256862468769,CHG,AL_FL
244,Fvb2,12150001,12200000,50000,*,10238,36228,0.0101759625534836,CHG,AL_FL
245,Fvb2,12200001,12250000,50000,*,7760,38038,0.0164497289466696,CHG,AL_FL
246,Fvb2,12250001,12300000,50000,*,13690,29463,0.0241232717239337,CHG,AL_FL
247,Fvb2,12300001,12350000,50000,*,8411,44347,0.0390476531330912,CHG,AL_FL
248,Fvb2,12350001,12400000,50000,*,8950,35055,0.0456303660986627,CHG,AL_FL
249,Fvb2,12400001,12450000,50000,*,5955,41780,0.0236478114259608,CHG,AL_FL
250,Fvb2,12450001,12500000,50000,*,4707,38677,0.0114579339015084,CHG,AL_FL
251,Fvb2,12500001,12550000,50000,*,4948,36872,0.0179390789828456,CHG,AL_FL
252,Fvb2,12550001,12600000,50000,*,6176,36972,0.0089468798357196,CHG,AL_FL
253,Fvb2,12600001,12650000,50000,*,8408,24551,0.153335373042603,CHG,AL_FL
254,Fvb2,12650001,12700000,50000,*,6218,24329,0.0832608687338623,CHG,AL_FL
255,Fvb2,12700001,12750000,50000,*,8986,37430,0.0634902754703806,CHG,AL_FL
256,Fvb2,12750001,12800000,50000,*,14121,26113,-0.0259960444254179,CHG,AL_FL
257,Fvb2,12800001,12850000,50000,*,3144,36036,0.0323146959764927,CHG,AL_FL
258,Fvb2,12850001,12900000,50000,*,6675,30124,-0.0182440776702875,CHG,AL_FL
259,Fvb2,12900001,12950000,50000,*,2960,16359,-0.0773569604983056,CHG,AL_FL
260,Fvb2,12950001,13000000,50000,*,3891,15540,-0.069977198199925,CHG,AL_FL
261,Fvb2,13000001,13050000,50000,*,5623,36252,0.0454809154791562,CHG,AL_FL
262,Fvb2,13050001,13100000,50000,*,10602,31353,0.114816820059232,CHG,AL_FL
263,Fvb2,13100001,13150000,50000,*,5977,37613,0.0231639002967403,CHG,AL_FL
264,Fvb2,13150001,13200000,50000,*,2118,43252,0.0195425232275726,CHG,AL_FL
265,Fvb2,13200001,13250000,50000,*,8839,35892,0.016971617098093,CHG,AL_FL
266,Fvb2,13250001,13300000,50000,*,7643,35309,0.113671216821605,CHG,AL_FL
267,Fvb2,13300001,13350000,50000,*,7731,20062,0.100329497771461,CHG,AL_FL
268,Fvb2,13350001,13400000,50000,*,6854,21992,-0.0138778772939542,CHG,AL_FL
269,Fvb2,13400001,13450000,50000,*,9231,30494,0.0215850200541932,CHG,AL_FL
270,Fvb2,13450001,13500000,50000,*,12701,31672,0.0873265526163116,CHG,AL_FL
271,Fvb2,13500001,13550000,50000,*,10356,35507,0.00915096643732416,CHG,AL_FL
272,Fvb2,13550001,13600000,50000,*,4601,38666,-0.00757138436670324,CHG,AL_FL
273,Fvb2,13600001,13650000,50000,*,3093,41345,0.0103978050845181,CHG,AL_FL
274,Fvb2,13650001,13700000,50000,*,1703,45533,0.0113848038306977,CHG,AL_FL
275,Fvb2,13700001,13750000,50000,*,2689,46835,0.00191483143314922,CHG,AL_FL
276,Fvb2,13750001,13800000,50000,*,13020,42386,0.123814085147125,CHG,AL_FL
277,Fvb2,13800001,13850000,50000,*,2025,50487,-0.0187712319959989,CHG,AL_FL
278,Fvb2,13850001,13900000,50000,*,3975,37959,-0.0714240151223992,CHG,AL_FL
279,Fvb2,13900001,13950000,50000,*,1862,44403,-0.0165970946814586,CHG,AL_FL
280,Fvb2,13950001,14000000,50000,*,3321,55277,0.0215473172598933,CHG,AL_FL
281,Fvb2,14000001,14050000,50000,*,6795,41809,0.0585858299732993,CHG,AL_FL
282,Fvb2,14050001,14100000,50000,*,17362,29105,-0.0537979228223555,CHG,AL_FL
283,Fvb2,14100001,14150000,50000,*,14234,32598,-0.0231278768593962,CHG,AL_FL
284,Fvb2,14150001,14200000,50000,*,3046,27566,0.00440600313258874,CHG,AL_FL
285,Fvb2,14200001,14250000,50000,*,7853,40362,0.0723123473722824,CHG,AL_FL
286,Fvb2,14250001,14300000,50000,*,5919,29022,0.018988068161228,CHG,AL_FL
287,Fvb2,14300001,14350000,50000,*,13781,49502,0.0692890164719324,CHG,AL_FL
288,Fvb2,14350001,14400000,50000,*,10470,31080,0.107171409691784,CHG,AL_FL
289,Fvb2,14400001,14450000,50000,*,8489,42220,0.106280711516356,CHG,AL_FL
290,Fvb2,14450001,14500000,50000,*,6011,38210,0.0243962590839076,CHG,AL_FL
291,Fvb2,14500001,14550000,50000,*,5890,34697,0.0448800280014239,CHG,AL_FL
292,Fvb2,14550001,14600000,50000,*,2870,48462,0.0202591898496774,CHG,AL_FL
293,Fvb2,14600001,14650000,50000,*,952,51911,0.000358961312568986,CHG,AL_FL
294,Fvb2,14650001,14700000,50000,*,2406,38597,0.00543731766500137,CHG,AL_FL
295,Fvb2,14700001,14750000,50000,*,4998,38611,0.040442709246381,CHG,AL_FL
296,Fvb2,14750001,14800000,50000,*,5286,47280,-0.00296369497423901,CHG,AL_FL
297,Fvb2,14800001,14850000,50000,*,3384,34897,0.0106822731709177,CHG,AL_FL
298,Fvb2,14850001,14900000,50000,*,5025,41793,0.0143794037186614,CHG,AL_FL
299,Fvb2,14900001,14950000,50000,*,1710,48131,0.00666292964262364,CHG,AL_FL
300,Fvb2,14950001,15000000,50000,*,4628,34178,-0.0984132864261973,CHG,AL_FL
301,Fvb2,15000001,15050000,50000,*,3318,46631,0.000871328549408468,CHG,AL_FL
302,Fvb2,15050001,15100000,50000,*,9117,36152,0.00942879781521394,CHG,AL_FL
303,Fvb2,15100001,15150000,50000,*,2233,44983,0.005285636717276,CHG,AL_FL
