,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHH.Fvb6,context,group
28,Fvb6,1350001,1400000,50000,*,1697,201001,0.0028178719039536,CHH,AL_FL
29,Fvb6,1400001,1450000,50000,*,1479,171326,-0.00333555164322678,CHH,AL_FL
30,Fvb6,1450001,1500000,50000,*,1510,192795,-0.00302796433542068,CHH,AL_FL
31,Fvb6,1500001,1550000,50000,*,2128,191857,-0.00254253728595226,CHH,AL_FL
32,Fvb6,1550001,1600000,50000,*,519,69092,-0.000523596589197576,CHH,AL_FL
33,Fvb6,1600001,1650000,50000,*,2752,190331,0.000258294058830072,CHH,AL_FL
34,Fvb6,1650001,1700000,50000,*,3173,177717,-0.00237465999821389,CHH,AL_FL
35,Fvb6,1700001,1750000,50000,*,3286,189185,-0.00150114479430508,CHH,AL_FL
36,Fvb6,1750001,1800000,50000,*,2026,173603,0.00273996682383659,CHH,AL_FL
37,Fvb6,1800001,1850000,50000,*,1555,175375,0.000398744614817223,CHH,AL_FL
38,Fvb6,1850001,1900000,50000,*,1552,191541,0.00164187330159531,CHH,AL_FL
39,Fvb6,1900001,1950000,50000,*,2132,187678,0.0001448539456418,CHH,AL_FL
40,Fvb6,1950001,2000000,50000,*,4507,278379,-0.00816179280645676,CHH,AL_FL
41,Fvb6,2000001,2050000,50000,*,2242,209020,0.000270911346881467,CHH,AL_FL
42,Fvb6,2050001,2100000,50000,*,3760,221770,0.00285094754378483,CHH,AL_FL
43,Fvb6,2100001,2150000,50000,*,6959,174299,-0.00702501116151562,CHH,AL_FL
44,Fvb6,2150001,2200000,50000,*,2361,187677,-0.000399622756118224,CHH,AL_FL
45,Fvb6,2200001,2250000,50000,*,2521,194538,-0.00435572079226907,CHH,AL_FL
46,Fvb6,2250001,2300000,50000,*,2231,180071,-0.000688513693227774,CHH,AL_FL
47,Fvb6,2300001,2350000,50000,*,2909,179753,-0.003961435669163,CHH,AL_FL
48,Fvb6,2350001,2400000,50000,*,3202,131470,-0.0083751715027908,CHH,AL_FL
49,Fvb6,2400001,2450000,50000,*,3246,179437,0.00787029780174379,CHH,AL_FL
50,Fvb6,2450001,2500000,50000,*,153,17594,-0.0471472617614643,CHH,AL_FL
51,Fvb6,2500001,2550000,50000,*,2378,114473,0.0084155731663249,CHH,AL_FL
52,Fvb6,2550001,2600000,50000,*,1788,144598,0.00565861393724984,CHH,AL_FL
53,Fvb6,2600001,2650000,50000,*,3314,171261,-0.000884592641697685,CHH,AL_FL
54,Fvb6,2650001,2700000,50000,*,3952,149887,0.0116094731304964,CHH,AL_FL
55,Fvb6,2700001,2750000,50000,*,1999,191618,-0.000326931180860681,CHH,AL_FL
56,Fvb6,2750001,2800000,50000,*,1710,188106,0.00232366568987294,CHH,AL_FL
57,Fvb6,2800001,2850000,50000,*,269,43845,-0.00659514504788981,CHH,AL_FL
58,Fvb6,2850001,2900000,50000,*,314,63076,-0.0126298472944731,CHH,AL_FL
59,Fvb6,2900001,2950000,50000,*,4500,139741,0.00242266602966298,CHH,AL_FL
60,Fvb6,2950001,3000000,50000,*,3034,186773,0.00252544503319225,CHH,AL_FL
61,Fvb6,3000001,3050000,50000,*,3574,182413,0.0129134011799916,CHH,AL_FL
62,Fvb6,3050001,3100000,50000,*,1851,159128,-0.000369048043981326,CHH,AL_FL
63,Fvb6,3100001,3150000,50000,*,2836,135074,-0.00338851727635323,CHH,AL_FL
64,Fvb6,3150001,3200000,50000,*,18020,194877,0.0652629932021217,CHH,AL_FL
65,Fvb6,3200001,3250000,50000,*,2747,221239,0.00568376325607104,CHH,AL_FL
66,Fvb6,3250001,3300000,50000,*,1669,182681,-0.00340882992842515,CHH,AL_FL
67,Fvb6,3300001,3350000,50000,*,3093,158147,0.00162497957697302,CHH,AL_FL
68,Fvb6,3350001,3400000,50000,*,5067,175743,-0.00400118910114971,CHH,AL_FL
69,Fvb6,3400001,3450000,50000,*,4746,205084,0.00919190628860325,CHH,AL_FL
70,Fvb6,3450001,3500000,50000,*,4090,199448,0.00886446025378465,CHH,AL_FL
71,Fvb6,3500001,3550000,50000,*,2174,201861,0.000455684885738678,CHH,AL_FL
72,Fvb6,3550001,3600000,50000,*,2814,188055,-0.000218204410450137,CHH,AL_FL
73,Fvb6,3600001,3650000,50000,*,4692,166070,-0.00623841357163349,CHH,AL_FL
74,Fvb6,3650001,3700000,50000,*,9240,168943,0.00224226225901788,CHH,AL_FL
75,Fvb6,3700001,3750000,50000,*,6960,198827,-0.00921424721334364,CHH,AL_FL
76,Fvb6,3750001,3800000,50000,*,3183,157855,-0.00144974209923667,CHH,AL_FL
77,Fvb6,3800001,3850000,50000,*,2192,198098,-8.25097479493758e-05,CHH,AL_FL
78,Fvb6,3850001,3900000,50000,*,3106,210848,-0.00176877458264694,CHH,AL_FL
79,Fvb6,3900001,3950000,50000,*,5614,113320,-0.000860103734458981,CHH,AL_FL
80,Fvb6,3950001,4000000,50000,*,5726,114635,-0.0693909058252471,CHH,AL_FL
81,Fvb6,4000001,4050000,50000,*,8942,166501,-0.017094623528394,CHH,AL_FL
82,Fvb6,4050001,4100000,50000,*,6544,169089,-0.0119422646026598,CHH,AL_FL
83,Fvb6,4100001,4150000,50000,*,5921,173436,0.00172992642427322,CHH,AL_FL
84,Fvb6,4150001,4200000,50000,*,2812,201738,0.00201510617057112,CHH,AL_FL
85,Fvb6,4200001,4250000,50000,*,2225,165399,-0.00046201522862444,CHH,AL_FL
86,Fvb6,4250001,4300000,50000,*,2245,177215,-0.00375452824727304,CHH,AL_FL
87,Fvb6,4300001,4350000,50000,*,2652,203987,0.00358156055598608,CHH,AL_FL
88,Fvb6,4350001,4400000,50000,*,17381,200539,0.0301964143378889,CHH,AL_FL
89,Fvb6,4400001,4450000,50000,*,4591,211154,0.00796509684666637,CHH,AL_FL
90,Fvb6,4450001,4500000,50000,*,1650,197403,-0.00280854171885433,CHH,AL_FL
91,Fvb6,4500001,4550000,50000,*,4314,162219,-0.00683522763991409,CHH,AL_FL
92,Fvb6,4550001,4600000,50000,*,2477,187875,-0.00181102408845103,CHH,AL_FL
93,Fvb6,4600001,4650000,50000,*,3612,155736,0.00526424583047265,CHH,AL_FL
94,Fvb6,4650001,4700000,50000,*,2506,193757,0.00052081414744677,CHH,AL_FL
95,Fvb6,4700001,4750000,50000,*,1471,171622,-0.00257626293381031,CHH,AL_FL
96,Fvb6,4750001,4800000,50000,*,1566,188258,-0.00261191509325842,CHH,AL_FL
97,Fvb6,4800001,4850000,50000,*,2299,170549,-0.00204467648280914,CHH,AL_FL
98,Fvb6,4850001,4900000,50000,*,2716,111043,0.00376321245989669,CHH,AL_FL
99,Fvb6,4900001,4950000,50000,*,2429,209531,-0.000783803126093429,CHH,AL_FL
100,Fvb6,4950001,5000000,50000,*,2456,214546,-0.00245786127046427,CHH,AL_FL
101,Fvb6,5000001,5050000,50000,*,2934,194845,-0.000804603969165185,CHH,AL_FL
102,Fvb6,5050001,5100000,50000,*,3143,122856,-0.00394191365558011,CHH,AL_FL
103,Fvb6,5100001,5150000,50000,*,7445,207612,0.00680919016953683,CHH,AL_FL
104,Fvb6,5150001,5200000,50000,*,4091,173091,0.000739370105804486,CHH,AL_FL
105,Fvb6,5200001,5250000,50000,*,2397,183753,0.00251365204724895,CHH,AL_FL
106,Fvb6,5250001,5300000,50000,*,2621,164742,0.00447430336789447,CHH,AL_FL
107,Fvb6,5300001,5350000,50000,*,3137,188589,-0.000839527024161825,CHH,AL_FL
108,Fvb6,5350001,5400000,50000,*,6914,151453,0.00579893107758362,CHH,AL_FL
109,Fvb6,5400001,5450000,50000,*,4216,158387,-0.0184941213949697,CHH,AL_FL
110,Fvb6,5450001,5500000,50000,*,2493,192837,-0.00047683297913342,CHH,AL_FL
111,Fvb6,5500001,5550000,50000,*,2135,186152,-0.00203724104967465,CHH,AL_FL
112,Fvb6,5550001,5600000,50000,*,3342,171747,-0.00239658760697881,CHH,AL_FL
113,Fvb6,5600001,5650000,50000,*,3774,191554,-0.00226660317232628,CHH,AL_FL
114,Fvb6,5650001,5700000,50000,*,2102,202626,0.0017785707203325,CHH,AL_FL
115,Fvb6,5700001,5750000,50000,*,4904,187099,-0.00460015924251989,CHH,AL_FL
116,Fvb6,5750001,5800000,50000,*,3766,187218,-0.00385404933759154,CHH,AL_FL
117,Fvb6,5800001,5850000,50000,*,2906,146440,-0.00733542486135018,CHH,AL_FL
118,Fvb6,5850001,5900000,50000,*,1441,181369,-0.000187831096323709,CHH,AL_FL
119,Fvb6,5900001,5950000,50000,*,5737,196660,0.0171971373789133,CHH,AL_FL
120,Fvb6,5950001,6000000,50000,*,2859,205563,0.00223604156402763,CHH,AL_FL
121,Fvb6,6000001,6050000,50000,*,7212,160645,0.000895209752504254,CHH,AL_FL
122,Fvb6,6050001,6100000,50000,*,2377,209886,-0.000785876035075491,CHH,AL_FL
123,Fvb6,6100001,6150000,50000,*,3709,193277,-0.00298214941477486,CHH,AL_FL
124,Fvb6,6150001,6200000,50000,*,2150,194579,-0.000339620667846957,CHH,AL_FL
125,Fvb6,6200001,6250000,50000,*,2585,188769,-0.00167291425246883,CHH,AL_FL
126,Fvb6,6250001,6300000,50000,*,4476,182583,0.00116527086293992,CHH,AL_FL
127,Fvb6,6300001,6350000,50000,*,2706,191101,-3.64559695158057e-05,CHH,AL_FL
128,Fvb6,6350001,6400000,50000,*,5802,195834,-0.00731193591410657,CHH,AL_FL
129,Fvb6,6400001,6450000,50000,*,3370,195904,-0.00332339835847701,CHH,AL_FL
130,Fvb6,6450001,6500000,50000,*,2233,172143,-0.0110040314016313,CHH,AL_FL
131,Fvb6,6500001,6550000,50000,*,2095,133893,-0.00174418003659299,CHH,AL_FL
132,Fvb6,6550001,6600000,50000,*,1182,170036,-0.00297153274295679,CHH,AL_FL
133,Fvb6,6600001,6650000,50000,*,1429,210792,-0.000622060613371084,CHH,AL_FL
134,Fvb6,6650001,6700000,50000,*,2016,186595,0.000329634059959455,CHH,AL_FL
135,Fvb6,6700001,6750000,50000,*,2994,185935,-0.001549298654368,CHH,AL_FL
136,Fvb6,6750001,6800000,50000,*,3046,157447,0.00128636257503537,CHH,AL_FL
137,Fvb6,6800001,6850000,50000,*,5813,183039,-0.0044892371772075,CHH,AL_FL
138,Fvb6,6850001,6900000,50000,*,3747,180245,0.00102957645537499,CHH,AL_FL
139,Fvb6,6900001,6950000,50000,*,1919,204895,-0.00175904837198988,CHH,AL_FL
140,Fvb6,6950001,7000000,50000,*,3229,173823,0.0127486153321136,CHH,AL_FL
141,Fvb6,7000001,7050000,50000,*,511,83558,-0.00198547568156852,CHH,AL_FL
142,Fvb6,7050001,7100000,50000,*,3103,162248,-0.0051670104725302,CHH,AL_FL
143,Fvb6,7100001,7150000,50000,*,5598,204880,0.00300560084742601,CHH,AL_FL
144,Fvb6,7150001,7200000,50000,*,3470,183094,-0.003482740384954,CHH,AL_FL
145,Fvb6,7200001,7250000,50000,*,3136,138656,-0.00231457865331869,CHH,AL_FL
146,Fvb6,7250001,7300000,50000,*,4026,198186,0.00168783423612292,CHH,AL_FL
147,Fvb6,7300001,7350000,50000,*,2007,150272,-0.00101680002057665,CHH,AL_FL
148,Fvb6,7350001,7400000,50000,*,3026,190153,-0.021208390328136,CHH,AL_FL
149,Fvb6,7400001,7450000,50000,*,5088,175587,0.0216848580347339,CHH,AL_FL
150,Fvb6,7450001,7500000,50000,*,4277,167569,0.011230886194503,CHH,AL_FL
151,Fvb6,7500001,7550000,50000,*,3850,176266,-0.00384629204014408,CHH,AL_FL
152,Fvb6,7550001,7600000,50000,*,5937,186033,-0.00900412794935514,CHH,AL_FL
153,Fvb6,7600001,7650000,50000,*,3898,185924,0.00184958154806427,CHH,AL_FL
154,Fvb6,7650001,7700000,50000,*,3182,187432,-0.00326596696003998,CHH,AL_FL
155,Fvb6,7700001,7750000,50000,*,6176,191233,0.00291446439090062,CHH,AL_FL
156,Fvb6,7750001,7800000,50000,*,4900,172814,0.00289942405013838,CHH,AL_FL
157,Fvb6,7800001,7850000,50000,*,4371,165351,-0.000398557799207083,CHH,AL_FL
158,Fvb6,7850001,7900000,50000,*,4250,180367,0.00230938148207719,CHH,AL_FL
159,Fvb6,7900001,7950000,50000,*,7210,145668,-0.0107610997314157,CHH,AL_FL
160,Fvb6,7950001,8000000,50000,*,8028,218383,0.0177619916842483,CHH,AL_FL
161,Fvb6,8000001,8050000,50000,*,3982,185305,-0.00577594535981581,CHH,AL_FL
162,Fvb6,8050001,8100000,50000,*,5764,176115,0.00289024717085845,CHH,AL_FL
163,Fvb6,8100001,8150000,50000,*,4962,202052,0.00204165482189849,CHH,AL_FL
164,Fvb6,8150001,8200000,50000,*,1574,208900,0.00130515138636992,CHH,AL_FL
165,Fvb6,8200001,8250000,50000,*,3369,185266,0.00891702107006095,CHH,AL_FL
166,Fvb6,8250001,8300000,50000,*,2147,175272,0.00538697291402893,CHH,AL_FL
167,Fvb6,8300001,8350000,50000,*,3432,172906,-0.00229081390853888,CHH,AL_FL
168,Fvb6,8350001,8400000,50000,*,4945,144255,0.0194237128758041,CHH,AL_FL
169,Fvb6,8400001,8450000,50000,*,4584,118204,-0.0123741425479807,CHH,AL_FL
170,Fvb6,8450001,8500000,50000,*,459,6034,0.00964731372126193,CHH,AL_FL
171,Fvb6,8500001,8550000,50000,*,1544,75217,-0.0105921627622485,CHH,AL_FL
172,Fvb6,8550001,8600000,50000,*,2246,202319,-0.000762477481561493,CHH,AL_FL
173,Fvb6,8600001,8650000,50000,*,3441,170913,-0.00141889308467373,CHH,AL_FL
174,Fvb6,8650001,8700000,50000,*,4944,178378,0.000978218857070855,CHH,AL_FL
175,Fvb6,8700001,8750000,50000,*,3132,183676,0.00226591159861844,CHH,AL_FL
176,Fvb6,8750001,8800000,50000,*,2669,173585,-0.00286278605668589,CHH,AL_FL
177,Fvb6,8800001,8850000,50000,*,3160,183292,-0.00444508835556987,CHH,AL_FL
178,Fvb6,8850001,8900000,50000,*,4806,140785,-0.0150361814117756,CHH,AL_FL
179,Fvb6,8900001,8950000,50000,*,5214,146315,-0.00959018599459021,CHH,AL_FL
180,Fvb6,8950001,9000000,50000,*,3139,207187,0.00112158958970233,CHH,AL_FL
181,Fvb6,9000001,9050000,50000,*,3323,179300,-0.00583603555352282,CHH,AL_FL
182,Fvb6,9050001,9100000,50000,*,2506,181314,-0.00256957114453183,CHH,AL_FL
183,Fvb6,9100001,9150000,50000,*,4022,101182,-0.0211390493512762,CHH,AL_FL
184,Fvb6,9150001,9200000,50000,*,4309,135759,-0.0130736587916011,CHH,AL_FL
185,Fvb6,9200001,9250000,50000,*,6060,195215,0.00572550680333974,CHH,AL_FL
186,Fvb6,9250001,9300000,50000,*,3546,169969,0.00533090675366187,CHH,AL_FL
187,Fvb6,9300001,9350000,50000,*,3713,185634,0.00732221418992048,CHH,AL_FL
188,Fvb6,9350001,9400000,50000,*,3664,181647,0.00230714378143648,CHH,AL_FL
189,Fvb6,9400001,9450000,50000,*,2496,198727,-0.000430470795696842,CHH,AL_FL
190,Fvb6,9450001,9500000,50000,*,5780,164889,0.00322677763344314,CHH,AL_FL
191,Fvb6,9500001,9550000,50000,*,2502,208665,6.30197200084722e-05,CHH,AL_FL
192,Fvb6,9550001,9600000,50000,*,2765,173902,0.00508231235320112,CHH,AL_FL
193,Fvb6,9600001,9650000,50000,*,6873,178274,0.00352876548969307,CHH,AL_FL
194,Fvb6,9650001,9700000,50000,*,5421,165442,-0.0111527357792953,CHH,AL_FL
195,Fvb6,9700001,9750000,50000,*,3519,147093,0.000450180073862879,CHH,AL_FL
196,Fvb6,9750001,9800000,50000,*,3802,163074,0.00470874597923713,CHH,AL_FL
197,Fvb6,9800001,9850000,50000,*,3913,200566,-0.0320574152232058,CHH,AL_FL
198,Fvb6,9850001,9900000,50000,*,4944,129480,-0.0084028556512388,CHH,AL_FL
199,Fvb6,9900001,9950000,50000,*,4459,191378,-0.00775996358142788,CHH,AL_FL
200,Fvb6,9950001,10000000,50000,*,2711,116616,-0.014054117989324,CHH,AL_FL
201,Fvb6,10000001,10050000,50000,*,3121,167676,-0.00180346990057079,CHH,AL_FL
202,Fvb6,10050001,10100000,50000,*,5469,162372,-0.000969939586558492,CHH,AL_FL
203,Fvb6,10100001,10150000,50000,*,5995,151732,-0.00482079262725168,CHH,AL_FL
204,Fvb6,10150001,10200000,50000,*,3369,182082,0.000674347676831444,CHH,AL_FL
205,Fvb6,10200001,10250000,50000,*,2091,204452,0.00121533539911068,CHH,AL_FL
206,Fvb6,10250001,10300000,50000,*,4189,131666,-0.00527398670229153,CHH,AL_FL
207,Fvb6,10300001,10350000,50000,*,4062,171574,-0.000756414456055399,CHH,AL_FL
208,Fvb6,10350001,10400000,50000,*,7696,155121,0.0198223595410457,CHH,AL_FL
209,Fvb6,10400001,10450000,50000,*,3175,170449,0.000231308216329367,CHH,AL_FL
210,Fvb6,10450001,10500000,50000,*,4206,161283,-0.00413473659083547,CHH,AL_FL
211,Fvb6,10500001,10550000,50000,*,4230,173286,-0.000530909403434924,CHH,AL_FL
212,Fvb6,10550001,10600000,50000,*,5012,193526,0.0071522555115367,CHH,AL_FL
213,Fvb6,10600001,10650000,50000,*,6444,173518,0.0020441696382363,CHH,AL_FL
214,Fvb6,10650001,10700000,50000,*,6286,138305,-0.012851570192808,CHH,AL_FL
215,Fvb6,10700001,10750000,50000,*,4750,182031,0.00781392589100978,CHH,AL_FL
216,Fvb6,10750001,10800000,50000,*,2505,199503,-0.00458886568189606,CHH,AL_FL
217,Fvb6,10800001,10850000,50000,*,4466,165109,0.00666297900056496,CHH,AL_FL
218,Fvb6,10850001,10900000,50000,*,5509,158385,0.00741574381496843,CHH,AL_FL
219,Fvb6,10900001,10950000,50000,*,6367,126474,-0.0109203927047778,CHH,AL_FL
220,Fvb6,10950001,11000000,50000,*,4284,100645,-0.00956967100328433,CHH,AL_FL
221,Fvb6,11000001,11050000,50000,*,6472,168977,-0.00317324880326515,CHH,AL_FL
222,Fvb6,11050001,11100000,50000,*,7408,119614,-0.027514829484914,CHH,AL_FL
223,Fvb6,11100001,11150000,50000,*,3702,181612,-0.000184384865323767,CHH,AL_FL
224,Fvb6,11150001,11200000,50000,*,4069,182372,-0.00666696140675413,CHH,AL_FL
225,Fvb6,11200001,11250000,50000,*,2857,190247,-0.00324796469894679,CHH,AL_FL
226,Fvb6,11250001,11300000,50000,*,2754,191274,0.000782330688127228,CHH,AL_FL
227,Fvb6,11300001,11350000,50000,*,6023,180473,-0.00740312299818536,CHH,AL_FL
228,Fvb6,11350001,11400000,50000,*,5075,170742,0.00886711898526391,CHH,AL_FL
229,Fvb6,11400001,11450000,50000,*,4920,192472,0.00160810763047989,CHH,AL_FL
230,Fvb6,11450001,11500000,50000,*,4687,174333,-0.00396030164803513,CHH,AL_FL
231,Fvb6,11500001,11550000,50000,*,7839,146519,-0.0125110363542013,CHH,AL_FL
232,Fvb6,11550001,11600000,50000,*,10016,146714,0.00678287597557628,CHH,AL_FL
233,Fvb6,11600001,11650000,50000,*,7421,195104,0.00405397303201657,CHH,AL_FL
234,Fvb6,11650001,11700000,50000,*,4226,181433,-0.00633456321383322,CHH,AL_FL
235,Fvb6,11700001,11750000,50000,*,2986,190806,-0.00185848676298939,CHH,AL_FL
236,Fvb6,11750001,11800000,50000,*,3472,180627,-0.003566339145485,CHH,AL_FL
237,Fvb6,11800001,11850000,50000,*,7227,179705,0.0105623075851972,CHH,AL_FL
238,Fvb6,11850001,11900000,50000,*,3365,189104,-0.00939170775708542,CHH,AL_FL
239,Fvb6,11900001,11950000,50000,*,7751,152812,-0.00857588181775303,CHH,AL_FL
240,Fvb6,11950001,12000000,50000,*,4469,202993,-0.00269470001643048,CHH,AL_FL
241,Fvb6,12000001,12050000,50000,*,4152,192204,-0.00395561124240304,CHH,AL_FL
242,Fvb6,12050001,12100000,50000,*,6330,151784,-0.0096727713040942,CHH,AL_FL
243,Fvb6,12100001,12150000,50000,*,5836,171665,-0.00514153002099426,CHH,AL_FL
244,Fvb6,12150001,12200000,50000,*,9928,187706,-0.00612358421684436,CHH,AL_FL
245,Fvb6,12200001,12250000,50000,*,5137,154622,-0.0118074940401984,CHH,AL_FL
246,Fvb6,12250001,12300000,50000,*,2499,193933,0.00103609364336143,CHH,AL_FL
247,Fvb6,12300001,12350000,50000,*,4642,180334,0.000413748434478972,CHH,AL_FL
248,Fvb6,12350001,12400000,50000,*,1749,202745,-0.00427899802483639,CHH,AL_FL
249,Fvb6,12400001,12450000,50000,*,6838,152859,-0.00785256039795302,CHH,AL_FL
250,Fvb6,12450001,12500000,50000,*,11268,173529,-0.0152738470336115,CHH,AL_FL
251,Fvb6,12500001,12550000,50000,*,5657,163373,-0.0107193187274643,CHH,AL_FL
252,Fvb6,12550001,12600000,50000,*,381,33872,-0.00323575713971123,CHH,AL_FL
253,Fvb6,12600001,12650000,50000,*,1684,187935,-0.00124721513850044,CHH,AL_FL
254,Fvb6,12650001,12700000,50000,*,2998,181499,-0.000525508978903709,CHH,AL_FL
255,Fvb6,12700001,12750000,50000,*,4935,142260,0.00024091973320952,CHH,AL_FL
256,Fvb6,12750001,12800000,50000,*,5237,113703,-0.045489750567936,CHH,AL_FL
257,Fvb6,12800001,12850000,50000,*,8597,150885,-0.0409363463325663,CHH,AL_FL
258,Fvb6,12850001,12900000,50000,*,4938,183570,-0.0443052454293546,CHH,AL_FL
259,Fvb6,12900001,12950000,50000,*,8631,170898,-0.00896762364639243,CHH,AL_FL
260,Fvb6,12950001,13000000,50000,*,6091,158524,5.63432845340772e-05,CHH,AL_FL
261,Fvb6,13000001,13050000,50000,*,4146,162435,0.00819126621661339,CHH,AL_FL
262,Fvb6,13050001,13100000,50000,*,4545,181437,-0.0037451752304647,CHH,AL_FL
263,Fvb6,13100001,13150000,50000,*,3957,162087,-0.00906117382749139,CHH,AL_FL
264,Fvb6,13150001,13200000,50000,*,3811,114979,-0.0498324837942997,CHH,AL_FL
265,Fvb6,13200001,13250000,50000,*,5071,115531,-0.0110237927943278,CHH,AL_FL
266,Fvb6,13250001,13300000,50000,*,6009,159648,-0.014562383618627,CHH,AL_FL
267,Fvb6,13300001,13350000,50000,*,5309,161670,-0.00771036079346758,CHH,AL_FL
268,Fvb6,13350001,13400000,50000,*,3638,134400,-0.0101807937184314,CHH,AL_FL
269,Fvb6,13400001,13450000,50000,*,4200,114364,-0.011200065882594,CHH,AL_FL
270,Fvb6,13450001,13500000,50000,*,5572,145099,-0.01837086528274,CHH,AL_FL
271,Fvb6,13500001,13550000,50000,*,6805,161088,0.00529419521920848,CHH,AL_FL
272,Fvb6,13550001,13600000,50000,*,6161,124347,0.0162438473645985,CHH,AL_FL
273,Fvb6,13600001,13650000,50000,*,8737,167207,-0.0133490653653476,CHH,AL_FL
274,Fvb6,13650001,13700000,50000,*,6029,108912,-0.0237176946169317,CHH,AL_FL
275,Fvb6,13700001,13750000,50000,*,5768,122353,-0.0130895494959276,CHH,AL_FL
276,Fvb6,13750001,13800000,50000,*,6794,130791,-0.0159616946344374,CHH,AL_FL
277,Fvb6,13800001,13850000,50000,*,5772,155974,0.00213766486872431,CHH,AL_FL
278,Fvb6,13850001,13900000,50000,*,2218,207723,-0.00305293778035658,CHH,AL_FL
279,Fvb6,13900001,13950000,50000,*,4753,165454,-0.00464972640466921,CHH,AL_FL
280,Fvb6,13950001,14000000,50000,*,5243,134081,-0.0174786153922043,CHH,AL_FL
281,Fvb6,14000001,14050000,50000,*,3803,168169,-0.00561717004222275,CHH,AL_FL
282,Fvb6,14050001,14100000,50000,*,3746,159706,-0.0160784358576715,CHH,AL_FL
283,Fvb6,14100001,14150000,50000,*,4071,186244,-0.00459312535838696,CHH,AL_FL
284,Fvb6,14150001,14200000,50000,*,6955,185900,-0.00761719686176446,CHH,AL_FL
285,Fvb6,14200001,14250000,50000,*,7567,200979,0.000468150163811604,CHH,AL_FL
286,Fvb6,14250001,14300000,50000,*,4008,175122,-0.00711491383821833,CHH,AL_FL
287,Fvb6,14300001,14350000,50000,*,2877,222818,0.0042212636960048,CHH,AL_FL
288,Fvb6,14350001,14400000,50000,*,3557,188959,-0.00117601670704945,CHH,AL_FL
289,Fvb6,14400001,14450000,50000,*,5199,167687,-0.0195694262216565,CHH,AL_FL
290,Fvb6,14450001,14500000,50000,*,8166,117958,-0.0211270158121651,CHH,AL_FL
291,Fvb6,14500001,14550000,50000,*,7643,167925,-0.000846371368496558,CHH,AL_FL
292,Fvb6,14550001,14600000,50000,*,5036,149998,-0.000814802314326402,CHH,AL_FL
293,Fvb6,14600001,14650000,50000,*,5663,118978,-0.0085163537990493,CHH,AL_FL
294,Fvb6,14650001,14700000,50000,*,7787,183382,0.00226077956862768,CHH,AL_FL
295,Fvb6,14700001,14750000,50000,*,3516,194693,-0.00337063833372809,CHH,AL_FL
296,Fvb6,14750001,14800000,50000,*,4816,140577,-0.00927734220127909,CHH,AL_FL
297,Fvb6,14800001,14850000,50000,*,5702,201104,-0.00455955389012173,CHH,AL_FL
298,Fvb6,14850001,14900000,50000,*,3701,196161,-0.0058336734339801,CHH,AL_FL
299,Fvb6,14900001,14950000,50000,*,8850,158291,0.0116077325429475,CHH,AL_FL
