,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CG.Fvb7,context,group
149,Fvb7,7400001,7450000,50000,*,14309,23713,0.0815804567899897,CG,AL_FL
150,Fvb7,7450001,7500000,50000,*,17718,21889,0.0821019462825802,CG,AL_FL
151,Fvb7,7500001,7550000,50000,*,17053,35202,0.0475830236968669,CG,AL_FL
152,Fvb7,7550001,7600000,50000,*,10948,25465,0.145953337315962,CG,AL_FL
153,Fvb7,7600001,7650000,50000,*,14830,21274,0.0457173431792846,CG,AL_FL
154,Fvb7,7650001,7700000,50000,*,10679,28557,0.0701471561455577,CG,AL_FL
155,Fvb7,7700001,7750000,50000,*,6767,17156,-0.0043238055359639,CG,AL_FL
156,Fvb7,7750001,7800000,50000,*,9574,19924,0.141307948502622,CG,AL_FL
157,Fvb7,7800001,7850000,50000,*,22627,31727,0.141255004277987,CG,AL_FL
158,Fvb7,7850001,7900000,50000,*,12004,19770,0.062461054802268,CG,AL_FL
159,Fvb7,7900001,7950000,50000,*,11663,21158,0.0509923408285244,CG,AL_FL
160,Fvb7,7950001,8000000,50000,*,19188,26443,0.119214180941997,CG,AL_FL
161,Fvb7,8000001,8050000,50000,*,14454,27704,0.133068580234093,CG,AL_FL
162,Fvb7,8050001,8100000,50000,*,18787,29151,0.199803008807206,CG,AL_FL
163,Fvb7,8100001,8150000,50000,*,8706,15642,0.232896302607185,CG,AL_FL
164,Fvb7,8150001,8200000,50000,*,9138,29530,0.0834162729320196,CG,AL_FL
165,Fvb7,8200001,8250000,50000,*,9991,19237,0.00135760090190806,CG,AL_FL
166,Fvb7,8250001,8300000,50000,*,9558,21619,0.14238599307154,CG,AL_FL
167,Fvb7,8300001,8350000,50000,*,9669,22304,0.113487887693326,CG,AL_FL
168,Fvb7,8350001,8400000,50000,*,16970,26028,0.0442134622763095,CG,AL_FL
169,Fvb7,8400001,8450000,50000,*,11355,27466,0.0792489006342593,CG,AL_FL
170,Fvb7,8450001,8500000,50000,*,12084,26454,0.00849427804181357,CG,AL_FL
171,Fvb7,8500001,8550000,50000,*,11548,29000,0.0872485973907879,CG,AL_FL
172,Fvb7,8550001,8600000,50000,*,12067,26158,0.174253637465905,CG,AL_FL
173,Fvb7,8600001,8650000,50000,*,8171,28471,0.0785666127881567,CG,AL_FL
174,Fvb7,8650001,8700000,50000,*,15422,25713,0.235485703744406,CG,AL_FL
175,Fvb7,8700001,8750000,50000,*,10132,26649,0.0843587592037808,CG,AL_FL
176,Fvb7,8750001,8800000,50000,*,13666,25451,0.0590632514709369,CG,AL_FL
177,Fvb7,8800001,8850000,50000,*,13221,28314,0.196110763742094,CG,AL_FL
178,Fvb7,8850001,8900000,50000,*,11820,17989,0.133799009204669,CG,AL_FL
179,Fvb7,8900001,8950000,50000,*,15981,29357,0.142197118628469,CG,AL_FL
180,Fvb7,8950001,9000000,50000,*,8755,30600,0.101628569827864,CG,AL_FL
181,Fvb7,9000001,9050000,50000,*,9143,19304,0.0221726191470332,CG,AL_FL
182,Fvb7,9050001,9100000,50000,*,11903,29526,0.0733503326973891,CG,AL_FL
183,Fvb7,9100001,9150000,50000,*,14991,20928,0.107868409036917,CG,AL_FL
184,Fvb7,9150001,9200000,50000,*,13232,18256,0.197608527277969,CG,AL_FL
185,Fvb7,9200001,9250000,50000,*,18732,24279,0.0443840255282242,CG,AL_FL
186,Fvb7,9250001,9300000,50000,*,6618,22023,0.0773711333617066,CG,AL_FL
187,Fvb7,9300001,9350000,50000,*,10420,26418,0.0412652838464954,CG,AL_FL
188,Fvb7,9350001,9400000,50000,*,9640,29312,0.0642312535882424,CG,AL_FL
189,Fvb7,9400001,9450000,50000,*,12586,24912,0.0335680255302181,CG,AL_FL
190,Fvb7,9450001,9500000,50000,*,9064,30784,0.0888228785017776,CG,AL_FL
191,Fvb7,9500001,9550000,50000,*,10201,36030,0.124830825740503,CG,AL_FL
192,Fvb7,9550001,9600000,50000,*,14810,31134,0.216816850885706,CG,AL_FL
193,Fvb7,9600001,9650000,50000,*,12601,31502,0.128028652753897,CG,AL_FL
194,Fvb7,9650001,9700000,50000,*,11553,33190,0.0696900669001677,CG,AL_FL
195,Fvb7,9700001,9750000,50000,*,14275,15701,0.0271417463342888,CG,AL_FL
196,Fvb7,9750001,9800000,50000,*,11616,22266,0.124465256992214,CG,AL_FL
197,Fvb7,9800001,9850000,50000,*,8532,25275,-0.172837443940619,CG,AL_FL
198,Fvb7,9850001,9900000,50000,*,10290,38711,0.04143401778509,CG,AL_FL
199,Fvb7,9900001,9950000,50000,*,9312,26916,0.0154903618154923,CG,AL_FL
200,Fvb7,9950001,10000000,50000,*,12551,30157,0.0952835539164428,CG,AL_FL
201,Fvb7,10000001,10050000,50000,*,17196,37198,0.0749097504545134,CG,AL_FL
202,Fvb7,10050001,10100000,50000,*,7913,25159,0.0209074630357412,CG,AL_FL
203,Fvb7,10100001,10150000,50000,*,10418,23154,0.0197661532972925,CG,AL_FL
204,Fvb7,10150001,10200000,50000,*,4695,21143,-0.011760460387198,CG,AL_FL
205,Fvb7,10200001,10250000,50000,*,15753,31492,0.107069467359703,CG,AL_FL
206,Fvb7,10250001,10300000,50000,*,17397,31650,0.188365186228321,CG,AL_FL
207,Fvb7,10300001,10350000,50000,*,20555,27137,0.129009524360561,CG,AL_FL
208,Fvb7,10350001,10400000,50000,*,10704,26616,0.0252741891196887,CG,AL_FL
209,Fvb7,10400001,10450000,50000,*,5904,28411,0.0260190046486701,CG,AL_FL
210,Fvb7,10450001,10500000,50000,*,6299,21923,0.0988514250060254,CG,AL_FL
211,Fvb7,10500001,10550000,50000,*,8698,27460,0.0138824188164374,CG,AL_FL
212,Fvb7,10550001,10600000,50000,*,9259,28707,-0.118156047176307,CG,AL_FL
213,Fvb7,10600001,10650000,50000,*,9454,30976,0.0357950319911363,CG,AL_FL
214,Fvb7,10650001,10700000,50000,*,6783,20183,0.078147796690101,CG,AL_FL
215,Fvb7,10700001,10750000,50000,*,10001,25530,0.205307064450098,CG,AL_FL
216,Fvb7,10750001,10800000,50000,*,6211,24921,0.0568432099835985,CG,AL_FL
217,Fvb7,10800001,10850000,50000,*,10344,24664,0.142809890357255,CG,AL_FL
218,Fvb7,10850001,10900000,50000,*,8349,20631,0.0289444537911442,CG,AL_FL
219,Fvb7,10900001,10950000,50000,*,10869,37944,0.0325112450113378,CG,AL_FL
220,Fvb7,10950001,11000000,50000,*,18115,31267,0.0521305219013961,CG,AL_FL
221,Fvb7,11000001,11050000,50000,*,15138,35639,0.0443174402934262,CG,AL_FL
222,Fvb7,11050001,11100000,50000,*,6847,23962,0.0167737701802667,CG,AL_FL
223,Fvb7,11100001,11150000,50000,*,11590,24989,0.0570887626457641,CG,AL_FL
224,Fvb7,11150001,11200000,50000,*,6828,16659,0.0290253573090967,CG,AL_FL
225,Fvb7,11200001,11250000,50000,*,12321,14381,0.014085596153513,CG,AL_FL
226,Fvb7,11250001,11300000,50000,*,18837,34914,0.0372989223206929,CG,AL_FL
227,Fvb7,11300001,11350000,50000,*,10950,40635,0.0617260357604736,CG,AL_FL
228,Fvb7,11350001,11400000,50000,*,13992,34204,0.164280119236412,CG,AL_FL
229,Fvb7,11400001,11450000,50000,*,10658,24165,-0.00908366391659321,CG,AL_FL
230,Fvb7,11450001,11500000,50000,*,10772,24886,0.071753280258818,CG,AL_FL
231,Fvb7,11500001,11550000,50000,*,17892,26475,0.141133035937178,CG,AL_FL
232,Fvb7,11550001,11600000,50000,*,13725,33350,0.0160574178426202,CG,AL_FL
233,Fvb7,11600001,11650000,50000,*,13776,25040,0.0355136336871517,CG,AL_FL
234,Fvb7,11650001,11700000,50000,*,12909,21003,0.141310795824074,CG,AL_FL
235,Fvb7,11700001,11750000,50000,*,7182,30892,0.0581632225609942,CG,AL_FL
236,Fvb7,11750001,11800000,50000,*,15450,25692,0.0849685960604346,CG,AL_FL
237,Fvb7,11800001,11850000,50000,*,16767,27210,0.0558003909774955,CG,AL_FL
238,Fvb7,11850001,11900000,50000,*,11395,25175,0.119381662364119,CG,AL_FL
239,Fvb7,11900001,11950000,50000,*,15444,27695,0.0532979583506676,CG,AL_FL
240,Fvb7,11950001,12000000,50000,*,12756,34021,0.13162904490261,CG,AL_FL
241,Fvb7,12000001,12050000,50000,*,8252,38310,0.087687378037837,CG,AL_FL
242,Fvb7,12050001,12100000,50000,*,9293,29212,0.0586376430459928,CG,AL_FL
243,Fvb7,12100001,12150000,50000,*,9622,20905,0.0764650739666928,CG,AL_FL
244,Fvb7,12150001,12200000,50000,*,11545,24200,0.121431617972067,CG,AL_FL
245,Fvb7,12200001,12250000,50000,*,11182,25800,0.0714339016728813,CG,AL_FL
246,Fvb7,12250001,12300000,50000,*,9876,26665,-0.0611961947439233,CG,AL_FL
247,Fvb7,12300001,12350000,50000,*,8526,27098,-0.0404076997846707,CG,AL_FL
248,Fvb7,12350001,12400000,50000,*,4738,13110,-0.043275135868128,CG,AL_FL
249,Fvb7,12400001,12450000,50000,*,8788,26469,0.14343222874027,CG,AL_FL
250,Fvb7,12450001,12500000,50000,*,4686,11626,-0.10256758922475,CG,AL_FL
251,Fvb7,12500001,12550000,50000,*,1050,9665,-0.175164442708906,CG,AL_FL
252,Fvb7,12550001,12600000,50000,*,11557,25041,0.119694016655264,CG,AL_FL
253,Fvb7,12600001,12650000,50000,*,14546,21864,-0.00529761759054836,CG,AL_FL
254,Fvb7,12650001,12700000,50000,*,10851,27619,0.15642904592378,CG,AL_FL
255,Fvb7,12700001,12750000,50000,*,17700,31523,0.158514732762388,CG,AL_FL
256,Fvb7,12750001,12800000,50000,*,4448,33373,0.0261210823343096,CG,AL_FL
257,Fvb7,12800001,12850000,50000,*,8878,27674,0.111754809070134,CG,AL_FL
258,Fvb7,12850001,12900000,50000,*,6374,29136,0.127903791244275,CG,AL_FL
259,Fvb7,12900001,12950000,50000,*,12173,32808,0.101495282274361,CG,AL_FL
260,Fvb7,12950001,13000000,50000,*,11262,27827,0.0607955195867336,CG,AL_FL
261,Fvb7,13000001,13050000,50000,*,6059,32958,0.0710738466272231,CG,AL_FL
262,Fvb7,13050001,13100000,50000,*,9820,36631,0.105048580046597,CG,AL_FL
263,Fvb7,13100001,13150000,50000,*,10569,31561,0.0620581670039516,CG,AL_FL
264,Fvb7,13150001,13200000,50000,*,9871,29452,0.03996800726606,CG,AL_FL
265,Fvb7,13200001,13250000,50000,*,9896,33516,-0.0090343637658139,CG,AL_FL
266,Fvb7,13250001,13300000,50000,*,18157,31126,-0.168509252952251,CG,AL_FL
267,Fvb7,13300001,13350000,50000,*,11951,30842,0.19058057222368,CG,AL_FL
268,Fvb7,13350001,13400000,50000,*,11486,37393,0.0581202624669969,CG,AL_FL
269,Fvb7,13400001,13450000,50000,*,8451,30415,0.0745239289146288,CG,AL_FL
270,Fvb7,13450001,13500000,50000,*,4158,22130,0.00833821648597446,CG,AL_FL
271,Fvb7,13500001,13550000,50000,*,6628,33029,0.0513185157400463,CG,AL_FL
272,Fvb7,13550001,13600000,50000,*,8578,23460,0.0862627463504221,CG,AL_FL
273,Fvb7,13600001,13650000,50000,*,11310,29331,0.125167076998917,CG,AL_FL
274,Fvb7,13650001,13700000,50000,*,13005,27773,0.048875823644644,CG,AL_FL
275,Fvb7,13700001,13750000,50000,*,9497,27566,0.0388521096321128,CG,AL_FL
276,Fvb7,13750001,13800000,50000,*,11060,25321,0.074441372146444,CG,AL_FL
277,Fvb7,13800001,13850000,50000,*,8179,19273,0.0478236170538527,CG,AL_FL
278,Fvb7,13850001,13900000,50000,*,9864,20855,0.140594313893246,CG,AL_FL
279,Fvb7,13900001,13950000,50000,*,7766,23477,0.051078805740065,CG,AL_FL
280,Fvb7,13950001,14000000,50000,*,11470,27226,0.075944652887417,CG,AL_FL
281,Fvb7,14000001,14050000,50000,*,13752,31399,0.043230886507138,CG,AL_FL
282,Fvb7,14050001,14100000,50000,*,9931,26079,0.0509261852661415,CG,AL_FL
283,Fvb7,14100001,14150000,50000,*,14266,29928,-0.00374117613213415,CG,AL_FL
284,Fvb7,14150001,14200000,50000,*,15322,27419,0.213027883694947,CG,AL_FL
285,Fvb7,14200001,14250000,50000,*,10848,33233,-0.00311008798237117,CG,AL_FL
286,Fvb7,14250001,14300000,50000,*,14809,30148,-0.0428579097590311,CG,AL_FL
287,Fvb7,14300001,14350000,50000,*,10230,23455,0.102345719589787,CG,AL_FL
288,Fvb7,14350001,14400000,50000,*,11937,27375,0.10561337308801,CG,AL_FL
289,Fvb7,14400001,14450000,50000,*,13695,22839,-0.0218771165072708,CG,AL_FL
290,Fvb7,14450001,14500000,50000,*,16885,25672,-0.0510246316836731,CG,AL_FL
291,Fvb7,14500001,14550000,50000,*,9447,32056,0.116797246999992,CG,AL_FL
292,Fvb7,14550001,14600000,50000,*,10648,27637,0.0658421262283423,CG,AL_FL
293,Fvb7,14600001,14650000,50000,*,13975,26583,0.0517360652254444,CG,AL_FL
294,Fvb7,14650001,14700000,50000,*,7215,31865,0.0234368749952729,CG,AL_FL
295,Fvb7,14700001,14750000,50000,*,6289,27664,0.0336550542685107,CG,AL_FL
296,Fvb7,14750001,14800000,50000,*,6456,34924,0.0744291021415125,CG,AL_FL
297,Fvb7,14800001,14850000,50000,*,6905,35875,0.0316368123441502,CG,AL_FL
298,Fvb7,14850001,14900000,50000,*,3907,28147,0.0422772100630963,CG,AL_FL
299,Fvb7,14900001,14950000,50000,*,13201,32770,0.128292392646494,CG,AL_FL
300,Fvb7,14950001,15000000,50000,*,8667,22657,0.0483735928991205,CG,AL_FL
301,Fvb7,15000001,15050000,50000,*,4672,22701,0.0351220771359293,CG,AL_FL
302,Fvb7,15050001,15100000,50000,*,8732,20111,-0.0154982426690356,CG,AL_FL
303,Fvb7,15100001,15150000,50000,*,2389,11116,0.036748016393149,CG,AL_FL
304,Fvb7,15150001,15200000,50000,*,6049,17488,0.119312632207188,CG,AL_FL
305,Fvb7,15200001,15250000,50000,*,8626,27656,0.13187570425,CG,AL_FL
306,Fvb7,15250001,15300000,50000,*,5937,24181,0.0109716954020495,CG,AL_FL
307,Fvb7,15300001,15350000,50000,*,9293,24904,0.111504610570321,CG,AL_FL
308,Fvb7,15350001,15400000,50000,*,7894,29548,0.0505569592273589,CG,AL_FL
309,Fvb7,15400001,15450000,50000,*,10426,35790,-0.00465949277787042,CG,AL_FL
310,Fvb7,15450001,15500000,50000,*,12772,33919,0.112229563648837,CG,AL_FL
311,Fvb7,15500001,15550000,50000,*,14052,26089,0.200900913294516,CG,AL_FL
312,Fvb7,15550001,15600000,50000,*,11358,30738,0.0644032114633422,CG,AL_FL
313,Fvb7,15600001,15650000,50000,*,13466,29853,0.0399203489498924,CG,AL_FL
314,Fvb7,15650001,15700000,50000,*,17957,34110,0.0534116492248618,CG,AL_FL
