,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHH.Fvb3,context,group
45,Fvb3,2200001,2250000,50000,*,2402,97378,-0.00766013077308447,CHH,AK_FK
46,Fvb3,2250001,2300000,50000,*,1820,92126,-0.00698964809195203,CHH,AK_FK
47,Fvb3,2300001,2350000,50000,*,3151,105765,-0.00158097484770302,CHH,AK_FK
48,Fvb3,2350001,2400000,50000,*,1127,54772,-0.00689952466460697,CHH,AK_FK
49,Fvb3,2400001,2450000,50000,*,10602,73497,-0.0954661738519082,CHH,AK_FK
50,Fvb3,2450001,2500000,50000,*,3561,106160,-0.0151241935468472,CHH,AK_FK
51,Fvb3,2500001,2550000,50000,*,2784,99348,-0.00709605127173744,CHH,AK_FK
52,Fvb3,2550001,2600000,50000,*,1893,99381,-0.00718754082478676,CHH,AK_FK
53,Fvb3,2600001,2650000,50000,*,1627,101025,-0.00454731337445016,CHH,AK_FK
54,Fvb3,2650001,2700000,50000,*,2146,100292,-0.00305695412352787,CHH,AK_FK
55,Fvb3,2700001,2750000,50000,*,415,52194,-0.0028471824894712,CHH,AK_FK
56,Fvb3,2750001,2800000,50000,*,2937,74488,0.00383401465409831,CHH,AK_FK
57,Fvb3,2800001,2850000,50000,*,1671,96588,0.000578858854687534,CHH,AK_FK
58,Fvb3,2850001,2900000,50000,*,1548,96611,-0.0106072734297641,CHH,AK_FK
59,Fvb3,2900001,2950000,50000,*,826,98168,-0.00558529563197718,CHH,AK_FK
60,Fvb3,2950001,3000000,50000,*,1031,92140,-0.00521848338803239,CHH,AK_FK
61,Fvb3,3000001,3050000,50000,*,1348,93921,-0.00405998055656185,CHH,AK_FK
62,Fvb3,3050001,3100000,50000,*,8951,74396,-0.0325738733711788,CHH,AK_FK
63,Fvb3,3100001,3150000,50000,*,2902,79563,-0.00604537546947227,CHH,AK_FK
64,Fvb3,3150001,3200000,50000,*,2190,84632,-0.00624192070052563,CHH,AK_FK
65,Fvb3,3200001,3250000,50000,*,2357,86586,-0.00341296287147137,CHH,AK_FK
66,Fvb3,3250001,3300000,50000,*,1904,98050,-0.00287077061498629,CHH,AK_FK
67,Fvb3,3300001,3350000,50000,*,2187,63622,-0.00213247468914615,CHH,AK_FK
68,Fvb3,3350001,3400000,50000,*,2742,83819,-0.00268118359842303,CHH,AK_FK
69,Fvb3,3400001,3450000,50000,*,2554,93870,-0.0042024828956729,CHH,AK_FK
70,Fvb3,3450001,3500000,50000,*,2312,96952,-0.00831577144300929,CHH,AK_FK
71,Fvb3,3500001,3550000,50000,*,1503,115241,-0.00294069054879364,CHH,AK_FK
72,Fvb3,3550001,3600000,50000,*,3514,99227,-0.00600746577595359,CHH,AK_FK
73,Fvb3,3600001,3650000,50000,*,1962,105317,-0.00687591759138781,CHH,AK_FK
74,Fvb3,3650001,3700000,50000,*,2571,99401,-0.0115884062257705,CHH,AK_FK
75,Fvb3,3700001,3750000,50000,*,2568,92672,0.00418792926140801,CHH,AK_FK
76,Fvb3,3750001,3800000,50000,*,2125,112435,-0.00688155777388472,CHH,AK_FK
77,Fvb3,3800001,3850000,50000,*,3209,100441,-0.00659409664779248,CHH,AK_FK
78,Fvb3,3850001,3900000,50000,*,7689,88075,-0.0648223498002788,CHH,AK_FK
79,Fvb3,3900001,3950000,50000,*,4989,111178,-0.0193621710498212,CHH,AK_FK
80,Fvb3,3950001,4000000,50000,*,3260,88122,-0.00724771367543717,CHH,AK_FK
81,Fvb3,4000001,4050000,50000,*,2243,61369,-0.0234608768764872,CHH,AK_FK
82,Fvb3,4050001,4100000,50000,*,4775,47357,-0.00678095008182131,CHH,AK_FK
83,Fvb3,4100001,4150000,50000,*,4832,88879,-0.0497822306826957,CHH,AK_FK
84,Fvb3,4150001,4200000,50000,*,4407,94235,0.0323484858239562,CHH,AK_FK
85,Fvb3,4200001,4250000,50000,*,1850,81630,-0.00250334166286726,CHH,AK_FK
86,Fvb3,4250001,4300000,50000,*,1287,112910,-0.00322686970946511,CHH,AK_FK
87,Fvb3,4300001,4350000,50000,*,3195,97001,-0.0101422120295673,CHH,AK_FK
88,Fvb3,4350001,4400000,50000,*,3029,99936,-0.00564373450894507,CHH,AK_FK
89,Fvb3,4400001,4450000,50000,*,1651,119200,-0.000547010832262718,CHH,AK_FK
90,Fvb3,4450001,4500000,50000,*,1245,113824,-0.00678064990129758,CHH,AK_FK
91,Fvb3,4500001,4550000,50000,*,1847,103587,-0.00660888518723055,CHH,AK_FK
92,Fvb3,4550001,4600000,50000,*,2587,94269,-0.00528183015546431,CHH,AK_FK
93,Fvb3,4600001,4650000,50000,*,3486,75501,-0.00708981536292962,CHH,AK_FK
94,Fvb3,4650001,4700000,50000,*,2399,98661,-0.00458303616119055,CHH,AK_FK
95,Fvb3,4700001,4750000,50000,*,3156,96543,0.000658155213567942,CHH,AK_FK
96,Fvb3,4750001,4800000,50000,*,4843,90240,-0.0276722626933109,CHH,AK_FK
97,Fvb3,4800001,4850000,50000,*,1620,97291,-0.00678679706660117,CHH,AK_FK
98,Fvb3,4850001,4900000,50000,*,3649,102905,-0.00449186617968576,CHH,AK_FK
99,Fvb3,4900001,4950000,50000,*,1820,99775,-0.00467366798012222,CHH,AK_FK
100,Fvb3,4950001,5000000,50000,*,2117,91234,-0.0103705565141055,CHH,AK_FK
101,Fvb3,5000001,5050000,50000,*,4568,85613,-0.00746819052258289,CHH,AK_FK
102,Fvb3,5050001,5100000,50000,*,1343,96935,-0.00713379169436464,CHH,AK_FK
103,Fvb3,5100001,5150000,50000,*,2347,79835,-0.00411612294435394,CHH,AK_FK
104,Fvb3,5150001,5200000,50000,*,1679,81057,-0.00891581095881773,CHH,AK_FK
105,Fvb3,5200001,5250000,50000,*,3023,63769,-0.0163681258844292,CHH,AK_FK
106,Fvb3,5250001,5300000,50000,*,1833,83662,-0.00245496926811092,CHH,AK_FK
107,Fvb3,5300001,5350000,50000,*,3213,67890,-0.0136981759852585,CHH,AK_FK
108,Fvb3,5350001,5400000,50000,*,2948,73961,-0.011672742603989,CHH,AK_FK
109,Fvb3,5400001,5450000,50000,*,2378,96224,-0.00415315021365539,CHH,AK_FK
110,Fvb3,5450001,5500000,50000,*,2347,93800,-0.0027767394761965,CHH,AK_FK
111,Fvb3,5500001,5550000,50000,*,1482,99332,-0.00503265187029732,CHH,AK_FK
112,Fvb3,5550001,5600000,50000,*,2963,97676,-0.0164083919877838,CHH,AK_FK
113,Fvb3,5600001,5650000,50000,*,1538,92442,-0.007075065645776,CHH,AK_FK
114,Fvb3,5650001,5700000,50000,*,4065,80628,-0.00853404321321038,CHH,AK_FK
115,Fvb3,5700001,5750000,50000,*,2137,73747,-0.026405863000996,CHH,AK_FK
116,Fvb3,5750001,5800000,50000,*,910,102820,-0.0033325256719954,CHH,AK_FK
117,Fvb3,5800001,5850000,50000,*,1416,89071,-0.00389204354420985,CHH,AK_FK
118,Fvb3,5850001,5900000,50000,*,1877,94349,-0.00268316995914776,CHH,AK_FK
119,Fvb3,5900001,5950000,50000,*,1180,79289,-0.00624600786908017,CHH,AK_FK
120,Fvb3,5950001,6000000,50000,*,506,120182,-0.00473924459317113,CHH,AK_FK
121,Fvb3,6000001,6050000,50000,*,414,42224,-0.00988396626323346,CHH,AK_FK
122,Fvb3,6050001,6100000,50000,*,592,25173,-0.00890642023383398,CHH,AK_FK
123,Fvb3,6100001,6150000,50000,*,605,32236,-0.0558487527048673,CHH,AK_FK
124,Fvb3,6150001,6200000,50000,*,690,25595,-0.00843241814293154,CHH,AK_FK
125,Fvb3,6200001,6250000,50000,*,280,7888,-0.0786405263836381,CHH,AK_FK
126,Fvb3,6250001,6300000,50000,*,215,10268,-0.00731544948557273,CHH,AK_FK
127,Fvb3,6300001,6350000,50000,*,420,29713,-0.00792670333843921,CHH,AK_FK
128,Fvb3,6350001,6400000,50000,*,637,72998,-0.0260014759752766,CHH,AK_FK
129,Fvb3,6400001,6450000,50000,*,1148,84880,-0.0227710647312816,CHH,AK_FK
130,Fvb3,6450001,6500000,50000,*,3124,100265,-0.0103051919528139,CHH,AK_FK
131,Fvb3,6500001,6550000,50000,*,1448,109615,-0.00624247085085367,CHH,AK_FK
132,Fvb3,6550001,6600000,50000,*,2064,112413,-0.0071310310910391,CHH,AK_FK
133,Fvb3,6600001,6650000,50000,*,2220,104097,0.00288029650426889,CHH,AK_FK
134,Fvb3,6650001,6700000,50000,*,4824,87161,-0.0102156836195989,CHH,AK_FK
135,Fvb3,6700001,6750000,50000,*,1943,105492,-0.0013559850045897,CHH,AK_FK
136,Fvb3,6750001,6800000,50000,*,2985,100742,-0.00510229040710325,CHH,AK_FK
137,Fvb3,6800001,6850000,50000,*,2340,106913,0.00151587332003506,CHH,AK_FK
138,Fvb3,6850001,6900000,50000,*,1192,116065,-0.00394696355092784,CHH,AK_FK
139,Fvb3,6900001,6950000,50000,*,2116,109342,-0.00820091598023267,CHH,AK_FK
140,Fvb3,6950001,7000000,50000,*,1364,110167,-0.00354922915826365,CHH,AK_FK
141,Fvb3,7000001,7050000,50000,*,1939,103131,-0.00162396910281966,CHH,AK_FK
142,Fvb3,7050001,7100000,50000,*,2193,109812,-0.00695822195398492,CHH,AK_FK
143,Fvb3,7100001,7150000,50000,*,2438,97746,-0.00647181039896319,CHH,AK_FK
144,Fvb3,7150001,7200000,50000,*,1317,61623,-0.00112363515942219,CHH,AK_FK
145,Fvb3,7200001,7250000,50000,*,2402,106812,-0.00798990152208248,CHH,AK_FK
146,Fvb3,7250001,7300000,50000,*,2308,86447,-0.0112175978760415,CHH,AK_FK
147,Fvb3,7300001,7350000,50000,*,2956,86438,-0.00635325426735927,CHH,AK_FK
148,Fvb3,7350001,7400000,50000,*,729,101435,-0.00705149905615144,CHH,AK_FK
149,Fvb3,7400001,7450000,50000,*,2380,97054,0.00324006953268693,CHH,AK_FK
150,Fvb3,7450001,7500000,50000,*,1562,101000,-0.00385712267980504,CHH,AK_FK
151,Fvb3,7500001,7550000,50000,*,3018,99356,-0.0038565767729017,CHH,AK_FK
152,Fvb3,7550001,7600000,50000,*,2512,94985,-0.0125150362157332,CHH,AK_FK
153,Fvb3,7600001,7650000,50000,*,4221,73135,-0.0115415942251374,CHH,AK_FK
154,Fvb3,7650001,7700000,50000,*,2075,104898,-0.00439167251727871,CHH,AK_FK
155,Fvb3,7700001,7750000,50000,*,2119,93870,-0.00557909005555914,CHH,AK_FK
156,Fvb3,7750001,7800000,50000,*,3182,76786,0.00169867358917346,CHH,AK_FK
157,Fvb3,7800001,7850000,50000,*,1680,106766,-0.00335608754090531,CHH,AK_FK
158,Fvb3,7850001,7900000,50000,*,3433,91731,-0.00951007248226819,CHH,AK_FK
159,Fvb3,7900001,7950000,50000,*,1879,108715,-0.00138062018890413,CHH,AK_FK
160,Fvb3,7950001,8000000,50000,*,2570,89793,-0.00622094304687285,CHH,AK_FK
161,Fvb3,8000001,8050000,50000,*,2327,91291,-0.0158610932417359,CHH,AK_FK
162,Fvb3,8050001,8100000,50000,*,2058,93777,-0.00243378032653566,CHH,AK_FK
163,Fvb3,8100001,8150000,50000,*,1919,80995,-0.0062596003242248,CHH,AK_FK
164,Fvb3,8150001,8200000,50000,*,5426,94185,-0.00828698808874292,CHH,AK_FK
165,Fvb3,8200001,8250000,50000,*,936,65660,-0.0108169943511707,CHH,AK_FK
166,Fvb3,8250001,8300000,50000,*,2715,86112,-0.0172495470337304,CHH,AK_FK
167,Fvb3,8300001,8350000,50000,*,5669,71886,-0.0107666584518952,CHH,AK_FK
168,Fvb3,8350001,8400000,50000,*,1788,99803,-0.00808330259730095,CHH,AK_FK
169,Fvb3,8400001,8450000,50000,*,1045,107009,-0.0024693161469387,CHH,AK_FK
170,Fvb3,8450001,8500000,50000,*,2653,68446,-0.0198768986142964,CHH,AK_FK
171,Fvb3,8500001,8550000,50000,*,5300,114358,0.000670945868952423,CHH,AK_FK
172,Fvb3,8550001,8600000,50000,*,1304,14704,0.00293519551535264,CHH,AK_FK
173,Fvb3,8600001,8650000,50000,*,177,3126,-0.11642776439199,CHH,AK_FK
174,Fvb3,8650001,8700000,50000,*,674,5746,0.06239461058982,CHH,AK_FK
175,Fvb3,8700001,8750000,50000,*,511,4616,-0.014015113550477,CHH,AK_FK
176,Fvb3,8750001,8800000,50000,*,129,867,0.0809923171661486,CHH,AK_FK
177,Fvb3,8800001,8850000,50000,*,458,5295,0.0122917479988121,CHH,AK_FK
178,Fvb3,8850001,8900000,50000,*,320,4865,-0.00694054810450173,CHH,AK_FK
179,Fvb3,8900001,8950000,50000,*,2817,89842,-0.0118823067757383,CHH,AK_FK
180,Fvb3,8950001,9000000,50000,*,2075,101708,0.00115732173436324,CHH,AK_FK
181,Fvb3,9000001,9050000,50000,*,1526,85463,-0.00671646075923482,CHH,AK_FK
182,Fvb3,9050001,9100000,50000,*,3134,100068,-0.00726381482633191,CHH,AK_FK
183,Fvb3,9100001,9150000,50000,*,2084,95986,-0.013190961375866,CHH,AK_FK
184,Fvb3,9150001,9200000,50000,*,3929,66179,-0.00963908625030085,CHH,AK_FK
185,Fvb3,9200001,9250000,50000,*,2894,75783,-0.0109705354843608,CHH,AK_FK
186,Fvb3,9250001,9300000,50000,*,3524,99232,-0.00367322176626166,CHH,AK_FK
187,Fvb3,9300001,9350000,50000,*,2850,98788,-0.00329175685748097,CHH,AK_FK
188,Fvb3,9350001,9400000,50000,*,2712,63716,-0.00916548079147106,CHH,AK_FK
189,Fvb3,9400001,9450000,50000,*,2565,81887,0.00383534732915909,CHH,AK_FK
190,Fvb3,9450001,9500000,50000,*,3194,71357,-0.009310665171003,CHH,AK_FK
191,Fvb3,9500001,9550000,50000,*,2466,94412,-0.00493250602966916,CHH,AK_FK
192,Fvb3,9550001,9600000,50000,*,2016,66662,-0.00786259232559603,CHH,AK_FK
193,Fvb3,9600001,9650000,50000,*,2791,76963,-0.00947911963139131,CHH,AK_FK
194,Fvb3,9650001,9700000,50000,*,2606,92953,-0.00771366330131814,CHH,AK_FK
195,Fvb3,9700001,9750000,50000,*,2005,78034,-0.0151549040777401,CHH,AK_FK
196,Fvb3,9750001,9800000,50000,*,2398,86328,-0.0136352337029405,CHH,AK_FK
197,Fvb3,9800001,9850000,50000,*,3177,91784,-0.0137409101705236,CHH,AK_FK
198,Fvb3,9850001,9900000,50000,*,535,32555,-0.000967777985498991,CHH,AK_FK
199,Fvb3,9900001,9950000,50000,*,2056,90360,-0.0118834888171894,CHH,AK_FK
200,Fvb3,9950001,10000000,50000,*,2339,102666,-0.00304952371042116,CHH,AK_FK
201,Fvb3,10000001,10050000,50000,*,3116,104013,-0.0111207985753772,CHH,AK_FK
202,Fvb3,10050001,10100000,50000,*,1855,104264,-0.011871355158884,CHH,AK_FK
203,Fvb3,10100001,10150000,50000,*,1819,97641,-0.00307131232616823,CHH,AK_FK
204,Fvb3,10150001,10200000,50000,*,1867,69673,-0.00732228567550211,CHH,AK_FK
205,Fvb3,10200001,10250000,50000,*,5503,90278,-0.0118460119342898,CHH,AK_FK
206,Fvb3,10250001,10300000,50000,*,5896,67556,-0.020215411106655,CHH,AK_FK
207,Fvb3,10300001,10350000,50000,*,3742,90326,-0.00528197650370526,CHH,AK_FK
208,Fvb3,10350001,10400000,50000,*,5671,64212,-0.00596619496964904,CHH,AK_FK
209,Fvb3,10400001,10450000,50000,*,2319,96580,-0.00605130871271424,CHH,AK_FK
210,Fvb3,10450001,10500000,50000,*,3656,87553,-0.00142841125783047,CHH,AK_FK
211,Fvb3,10500001,10550000,50000,*,5786,82004,-0.00497375600668536,CHH,AK_FK
212,Fvb3,10550001,10600000,50000,*,2239,102888,-0.00340864707510785,CHH,AK_FK
213,Fvb3,10600001,10650000,50000,*,5066,103690,-0.00522749887877828,CHH,AK_FK
214,Fvb3,10650001,10700000,50000,*,1940,116807,-0.00421898147581435,CHH,AK_FK
215,Fvb3,10700001,10750000,50000,*,4715,100503,-0.00378283840273599,CHH,AK_FK
216,Fvb3,10750001,10800000,50000,*,2905,99201,-0.0106971129482924,CHH,AK_FK
217,Fvb3,10800001,10850000,50000,*,4336,93792,-0.0051975171978348,CHH,AK_FK
218,Fvb3,10850001,10900000,50000,*,3606,106811,-0.00117040532543763,CHH,AK_FK
219,Fvb3,10900001,10950000,50000,*,3250,50358,-0.0163451386559571,CHH,AK_FK
220,Fvb3,10950001,11000000,50000,*,5647,80164,-0.0109179249667811,CHH,AK_FK
221,Fvb3,11000001,11050000,50000,*,4396,79880,-0.00490167259975926,CHH,AK_FK
222,Fvb3,11050001,11100000,50000,*,2474,101655,-0.00657377365305494,CHH,AK_FK
223,Fvb3,11100001,11150000,50000,*,4125,87545,-0.00266598993891067,CHH,AK_FK
224,Fvb3,11150001,11200000,50000,*,5497,81154,-0.00975230822368021,CHH,AK_FK
225,Fvb3,11200001,11250000,50000,*,1782,103191,-0.00444334539337787,CHH,AK_FK
226,Fvb3,11250001,11300000,50000,*,2391,75852,-0.0129762492081453,CHH,AK_FK
227,Fvb3,11300001,11350000,50000,*,2237,100953,-0.00443691829629587,CHH,AK_FK
228,Fvb3,11350001,11400000,50000,*,3304,92597,0.00391699133268604,CHH,AK_FK
229,Fvb3,11400001,11450000,50000,*,2717,88259,0.00328965955759033,CHH,AK_FK
230,Fvb3,11450001,11500000,50000,*,2687,87610,-0.00750706324997196,CHH,AK_FK
231,Fvb3,11500001,11550000,50000,*,3627,92669,-0.00766784832421655,CHH,AK_FK
232,Fvb3,11550001,11600000,50000,*,2465,84267,-0.00363612816796392,CHH,AK_FK
233,Fvb3,11600001,11650000,50000,*,3020,69626,-0.0218070600356213,CHH,AK_FK
234,Fvb3,11650001,11700000,50000,*,891,103249,-0.00423444062179222,CHH,AK_FK
235,Fvb3,11700001,11750000,50000,*,3743,90131,-0.00179033535805888,CHH,AK_FK
236,Fvb3,11750001,11800000,50000,*,3084,79295,-0.0182081433376915,CHH,AK_FK
237,Fvb3,11800001,11850000,50000,*,4712,75866,-0.0143634725104199,CHH,AK_FK
238,Fvb3,11850001,11900000,50000,*,1147,81588,-0.00487872421805073,CHH,AK_FK
239,Fvb3,11900001,11950000,50000,*,2085,79840,-0.00585125545457166,CHH,AK_FK
240,Fvb3,11950001,12000000,50000,*,2634,95910,-0.0128432324447974,CHH,AK_FK
241,Fvb3,12000001,12050000,50000,*,5785,93690,-0.00654530682667876,CHH,AK_FK
242,Fvb3,12050001,12100000,50000,*,3723,96118,-0.0166264803800862,CHH,AK_FK
243,Fvb3,12100001,12150000,50000,*,3186,96944,-0.0127098052770691,CHH,AK_FK
244,Fvb3,12150001,12200000,50000,*,2813,92913,-0.00648284237515932,CHH,AK_FK
245,Fvb3,12200001,12250000,50000,*,3980,78974,-0.0151716973908725,CHH,AK_FK
246,Fvb3,12250001,12300000,50000,*,2446,104277,-0.00744238682291481,CHH,AK_FK
247,Fvb3,12300001,12350000,50000,*,2672,75436,-0.00253306166436584,CHH,AK_FK
248,Fvb3,12350001,12400000,50000,*,5326,87036,-0.00545077893802359,CHH,AK_FK
249,Fvb3,12400001,12450000,50000,*,3873,96586,-0.00674440207045235,CHH,AK_FK
250,Fvb3,12450001,12500000,50000,*,3855,93569,-0.00815016078150949,CHH,AK_FK
251,Fvb3,12500001,12550000,50000,*,4735,49416,-0.0174098639243584,CHH,AK_FK
252,Fvb3,12550001,12600000,50000,*,3186,86577,-0.00569376760086346,CHH,AK_FK
253,Fvb3,12600001,12650000,50000,*,3455,90740,-0.0030124329133832,CHH,AK_FK
254,Fvb3,12650001,12700000,50000,*,4592,82723,-0.00851029493755096,CHH,AK_FK
255,Fvb3,12700001,12750000,50000,*,10238,94026,-0.0116694595510477,CHH,AK_FK
256,Fvb3,12750001,12800000,50000,*,4634,96192,-0.0085782445192723,CHH,AK_FK
257,Fvb3,12800001,12850000,50000,*,5096,54787,-0.0155446589761925,CHH,AK_FK
258,Fvb3,12850001,12900000,50000,*,4179,80087,-0.00636856598013338,CHH,AK_FK
259,Fvb3,12900001,12950000,50000,*,1323,107323,-0.00429615981732277,CHH,AK_FK
260,Fvb3,12950001,13000000,50000,*,3888,76585,-0.00450714583191097,CHH,AK_FK
261,Fvb3,13000001,13050000,50000,*,3938,85154,-0.00349347037326951,CHH,AK_FK
262,Fvb3,13050001,13100000,50000,*,3771,94573,-0.00649559665763844,CHH,AK_FK
263,Fvb3,13100001,13150000,50000,*,2989,77985,-0.00429296042950088,CHH,AK_FK
264,Fvb3,13150001,13200000,50000,*,5817,86514,-0.0150508004631074,CHH,AK_FK
265,Fvb3,13200001,13250000,50000,*,4303,98176,-0.00385569412416422,CHH,AK_FK
266,Fvb3,13250001,13300000,50000,*,4315,84602,-0.00293387392044046,CHH,AK_FK
267,Fvb3,13300001,13350000,50000,*,3332,89652,-0.00501620652765319,CHH,AK_FK
268,Fvb3,13350001,13400000,50000,*,5078,62939,-0.0114694921396137,CHH,AK_FK
269,Fvb3,13400001,13450000,50000,*,2181,115154,-0.007346546329351,CHH,AK_FK
270,Fvb3,13450001,13500000,50000,*,4186,93368,-0.00606385602567479,CHH,AK_FK
271,Fvb3,13500001,13550000,50000,*,3650,84231,-0.00976018383357753,CHH,AK_FK
272,Fvb3,13550001,13600000,50000,*,4263,88593,-0.00562449609852667,CHH,AK_FK
273,Fvb3,13600001,13650000,50000,*,1524,97968,-0.00413442114668783,CHH,AK_FK
274,Fvb3,13650001,13700000,50000,*,3777,76590,-0.0127253499973701,CHH,AK_FK
275,Fvb3,13700001,13750000,50000,*,4167,80267,-0.00859576167328415,CHH,AK_FK
276,Fvb3,13750001,13800000,50000,*,2020,97862,-0.00475401154432607,CHH,AK_FK
277,Fvb3,13800001,13850000,50000,*,4300,87495,-0.0130909194307477,CHH,AK_FK
278,Fvb3,13850001,13900000,50000,*,5472,79074,-0.0109392528889156,CHH,AK_FK
279,Fvb3,13900001,13950000,50000,*,4135,105588,-0.00947192887352551,CHH,AK_FK
280,Fvb3,13950001,14000000,50000,*,2853,82040,-0.00231598410498918,CHH,AK_FK
281,Fvb3,14000001,14050000,50000,*,2544,90809,-0.0179596902426818,CHH,AK_FK
282,Fvb3,14050001,14100000,50000,*,7221,1334443,-0.00379069547124395,CHH,AK_FK
283,Fvb3,14100001,14150000,50000,*,8384,1424322,-0.00376839706593528,CHH,AK_FK
284,Fvb3,14150001,14200000,50000,*,3551,100092,-0.00441992604679616,CHH,AK_FK
285,Fvb3,14200001,14250000,50000,*,2143,110822,-0.00736359406819604,CHH,AK_FK
286,Fvb3,14250001,14300000,50000,*,4489,92684,-0.0178506680658677,CHH,AK_FK
287,Fvb3,14300001,14350000,50000,*,5117,56153,-0.00667749400512718,CHH,AK_FK
288,Fvb3,14350001,14400000,50000,*,2972,31900,-0.0232468899322937,CHH,AK_FK
289,Fvb3,14400001,14450000,50000,*,4501,60014,-0.00758134256073918,CHH,AK_FK
290,Fvb3,14450001,14500000,50000,*,4427,80095,-0.0185851225472262,CHH,AK_FK
291,Fvb3,14500001,14550000,50000,*,4164,88323,-0.0200659415410232,CHH,AK_FK
292,Fvb3,14550001,14600000,50000,*,3102,89441,-0.00882767375932454,CHH,AK_FK
293,Fvb3,14600001,14650000,50000,*,4242,87172,-0.00832014003497632,CHH,AK_FK
294,Fvb3,14650001,14700000,50000,*,2770,79170,0.00197051720772054,CHH,AK_FK
295,Fvb3,14700001,14750000,50000,*,4315,92296,-0.00569231665905708,CHH,AK_FK
296,Fvb3,14750001,14800000,50000,*,1915,110473,-0.00394562933252349,CHH,AK_FK
297,Fvb3,14800001,14850000,50000,*,1617,63362,-0.00328128179470849,CHH,AK_FK
