,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHH.Fvb5,context,group
42,Fvb5,2050001,2100000,50000,*,1385,147309,-0.00192088976733705,CHH,AL_FL
43,Fvb5,2100001,2150000,50000,*,997,104657,-0.00222656454546392,CHH,AL_FL
44,Fvb5,2150001,2200000,50000,*,1263,135164,0.00237140152072921,CHH,AL_FL
45,Fvb5,2200001,2250000,50000,*,1351,134841,-0.00226615593918413,CHH,AL_FL
46,Fvb5,2250001,2300000,50000,*,1162,94112,-0.0033052379475337,CHH,AL_FL
47,Fvb5,2300001,2350000,50000,*,1530,116915,-0.00296832428758157,CHH,AL_FL
48,Fvb5,2350001,2400000,50000,*,1632,124236,-0.000813628612866883,CHH,AL_FL
49,Fvb5,2400001,2450000,50000,*,1140,110441,-0.00161478919278549,CHH,AL_FL
50,Fvb5,2450001,2500000,50000,*,2127,118171,0.000821071252191465,CHH,AL_FL
51,Fvb5,2500001,2550000,50000,*,4005,124038,0.0134810459669188,CHH,AL_FL
52,Fvb5,2550001,2600000,50000,*,2097,132196,-0.00181506408731339,CHH,AL_FL
53,Fvb5,2600001,2650000,50000,*,2255,111620,0.00206779658917157,CHH,AL_FL
54,Fvb5,2650001,2700000,50000,*,822,133062,0.000445855202838023,CHH,AL_FL
55,Fvb5,2700001,2750000,50000,*,2000,111353,-0.00284119262192024,CHH,AL_FL
56,Fvb5,2750001,2800000,50000,*,2879,111647,-0.000157035976596442,CHH,AL_FL
57,Fvb5,2800001,2850000,50000,*,13086,127244,-0.0254095328984931,CHH,AL_FL
58,Fvb5,2850001,2900000,50000,*,1341,106615,-0.000279195037909808,CHH,AL_FL
59,Fvb5,2900001,2950000,50000,*,1573,127211,-0.00293562695636385,CHH,AL_FL
60,Fvb5,2950001,3000000,50000,*,986,128224,-0.00222391187534279,CHH,AL_FL
61,Fvb5,3000001,3050000,50000,*,2078,115135,0.00367166415780685,CHH,AL_FL
62,Fvb5,3050001,3100000,50000,*,969,112843,-0.00173133997687118,CHH,AL_FL
63,Fvb5,3100001,3150000,50000,*,1331,114294,-0.00210324707993358,CHH,AL_FL
64,Fvb5,3150001,3200000,50000,*,1243,106826,-0.00480374718846738,CHH,AL_FL
65,Fvb5,3200001,3250000,50000,*,853,122266,-0.00230254962352008,CHH,AL_FL
66,Fvb5,3250001,3300000,50000,*,1373,89513,-0.0088945443687029,CHH,AL_FL
67,Fvb5,3300001,3350000,50000,*,1664,111331,0.000480555286389359,CHH,AL_FL
68,Fvb5,3350001,3400000,50000,*,239,38548,-0.00788573639373971,CHH,AL_FL
69,Fvb5,3400001,3450000,50000,*,1201,124730,-0.00352432487111957,CHH,AL_FL
70,Fvb5,3450001,3500000,50000,*,1167,129192,-0.00322044854233531,CHH,AL_FL
71,Fvb5,3500001,3550000,50000,*,1616,124056,-0.0064398920478099,CHH,AL_FL
72,Fvb5,3550001,3600000,50000,*,1698,97700,0.00162212996421251,CHH,AL_FL
73,Fvb5,3600001,3650000,50000,*,2313,112958,-0.00815827587558631,CHH,AL_FL
74,Fvb5,3650001,3700000,50000,*,1664,102524,-0.0182637569483031,CHH,AL_FL
75,Fvb5,3700001,3750000,50000,*,1163,129248,-0.00256540646605846,CHH,AL_FL
76,Fvb5,3750001,3800000,50000,*,2607,109505,0.00215557888077379,CHH,AL_FL
77,Fvb5,3800001,3850000,50000,*,2911,85103,-0.00661163730518616,CHH,AL_FL
78,Fvb5,3850001,3900000,50000,*,1961,115664,0.00239699850088433,CHH,AL_FL
79,Fvb5,3900001,3950000,50000,*,1545,131307,-0.0126043265232989,CHH,AL_FL
80,Fvb5,3950001,4000000,50000,*,1133,126172,-0.00162817919860814,CHH,AL_FL
81,Fvb5,4000001,4050000,50000,*,735,68890,-0.0103208565669542,CHH,AL_FL
82,Fvb5,4050001,4100000,50000,*,220,3105,-0.0385091665041061,CHH,AL_FL
83,Fvb5,4100001,4150000,50000,*,209,32522,-0.0023465620962741,CHH,AL_FL
84,Fvb5,4150001,4200000,50000,*,1372,123711,-0.000292462667076832,CHH,AL_FL
85,Fvb5,4200001,4250000,50000,*,1350,102788,-0.00628968550721163,CHH,AL_FL
86,Fvb5,4250001,4300000,50000,*,792,92381,0.000446446478625467,CHH,AL_FL
87,Fvb5,4300001,4350000,50000,*,2811,87012,-0.0220064654694361,CHH,AL_FL
88,Fvb5,4350001,4400000,50000,*,841,109621,0.000439292419563596,CHH,AL_FL
89,Fvb5,4400001,4450000,50000,*,1252,94318,-0.00414260165846856,CHH,AL_FL
90,Fvb5,4450001,4500000,50000,*,19057,144816,0.01459424060939,CHH,AL_FL
91,Fvb5,4500001,4550000,50000,*,1266,110763,-0.00517059538481316,CHH,AL_FL
92,Fvb5,4550001,4600000,50000,*,872,120565,-0.00121221807771976,CHH,AL_FL
93,Fvb5,4600001,4650000,50000,*,1253,89035,-0.00837109007473378,CHH,AL_FL
94,Fvb5,4650001,4700000,50000,*,1116,43155,-0.0224321535568189,CHH,AL_FL
95,Fvb5,4700001,4750000,50000,*,2043,82182,-0.0143221288427704,CHH,AL_FL
96,Fvb5,4750001,4800000,50000,*,1134,118849,0.000117555276770383,CHH,AL_FL
97,Fvb5,4800001,4850000,50000,*,1245,115628,-0.0010317772204708,CHH,AL_FL
98,Fvb5,4850001,4900000,50000,*,1252,135501,0.0017828757853058,CHH,AL_FL
99,Fvb5,4900001,4950000,50000,*,1561,116076,0.00166670791477889,CHH,AL_FL
100,Fvb5,4950001,5000000,50000,*,1455,119578,-0.0033044662565406,CHH,AL_FL
101,Fvb5,5000001,5050000,50000,*,1781,100133,-0.00764373403377146,CHH,AL_FL
102,Fvb5,5050001,5100000,50000,*,2635,101072,-0.00134846827760605,CHH,AL_FL
103,Fvb5,5100001,5150000,50000,*,4440,107505,-0.00728808213702416,CHH,AL_FL
104,Fvb5,5150001,5200000,50000,*,2151,107677,-0.00990073295058644,CHH,AL_FL
105,Fvb5,5200001,5250000,50000,*,1310,124537,-0.00195725825102188,CHH,AL_FL
106,Fvb5,5250001,5300000,50000,*,2076,108081,-0.00140890278923674,CHH,AL_FL
107,Fvb5,5300001,5350000,50000,*,1064,120736,-0.00306262416886765,CHH,AL_FL
108,Fvb5,5350001,5400000,50000,*,1684,107321,0.00048191295742334,CHH,AL_FL
109,Fvb5,5400001,5450000,50000,*,1066,119437,-0.00325354624095817,CHH,AL_FL
110,Fvb5,5450001,5500000,50000,*,1125,112669,-0.000662991481926804,CHH,AL_FL
111,Fvb5,5500001,5550000,50000,*,1110,128545,-0.00114805151349898,CHH,AL_FL
112,Fvb5,5550001,5600000,50000,*,1498,116541,-0.0052374700644635,CHH,AL_FL
113,Fvb5,5600001,5650000,50000,*,1531,117272,-0.0032662951723147,CHH,AL_FL
114,Fvb5,5650001,5700000,50000,*,1120,128070,-0.00170217311573759,CHH,AL_FL
115,Fvb5,5700001,5750000,50000,*,837,116652,-0.0010249950002676,CHH,AL_FL
116,Fvb5,5750001,5800000,50000,*,1498,108817,-0.00416481289463232,CHH,AL_FL
117,Fvb5,5800001,5850000,50000,*,1423,128058,-0.00322517310009563,CHH,AL_FL
118,Fvb5,5850001,5900000,50000,*,2770,116688,-0.0134563262088354,CHH,AL_FL
119,Fvb5,5900001,5950000,50000,*,1160,131974,-0.0030565728876029,CHH,AL_FL
120,Fvb5,5950001,6000000,50000,*,2239,139492,0.00447586631484925,CHH,AL_FL
121,Fvb5,6000001,6050000,50000,*,1507,120598,-0.00315760595073931,CHH,AL_FL
122,Fvb5,6050001,6100000,50000,*,1332,125724,-0.00107676244558558,CHH,AL_FL
123,Fvb5,6100001,6150000,50000,*,1641,116019,-0.0043570128695012,CHH,AL_FL
124,Fvb5,6150001,6200000,50000,*,1379,114180,1.74924104827147e-05,CHH,AL_FL
125,Fvb5,6200001,6250000,50000,*,924,112060,-0.00293950555251764,CHH,AL_FL
126,Fvb5,6250001,6300000,50000,*,283,38970,-0.00256075506043221,CHH,AL_FL
127,Fvb5,6300001,6350000,50000,*,272,5933,-0.0597463098321155,CHH,AL_FL
128,Fvb5,6350001,6400000,50000,*,919,40503,-0.00845771976000685,CHH,AL_FL
129,Fvb5,6400001,6450000,50000,*,1957,98484,-0.011889303114485,CHH,AL_FL
130,Fvb5,6450001,6500000,50000,*,1145,123728,0.000787232783187696,CHH,AL_FL
131,Fvb5,6500001,6550000,50000,*,1131,123610,-0.000398977955972624,CHH,AL_FL
132,Fvb5,6550001,6600000,50000,*,2400,108000,-0.00523231005804732,CHH,AL_FL
133,Fvb5,6600001,6650000,50000,*,919,113987,-0.01806920777416,CHH,AL_FL
134,Fvb5,6650001,6700000,50000,*,967,100904,-0.00173782075239787,CHH,AL_FL
135,Fvb5,6700001,6750000,50000,*,1681,121751,0.00116286327790698,CHH,AL_FL
136,Fvb5,6750001,6800000,50000,*,1699,117367,0.00254104750690183,CHH,AL_FL
137,Fvb5,6800001,6850000,50000,*,1169,119390,-0.00281180666495833,CHH,AL_FL
138,Fvb5,6850001,6900000,50000,*,1568,125095,-0.00174287502016919,CHH,AL_FL
139,Fvb5,6900001,6950000,50000,*,2104,115961,0.00624751422356678,CHH,AL_FL
140,Fvb5,6950001,7000000,50000,*,3068,83854,-0.0103361192763941,CHH,AL_FL
141,Fvb5,7000001,7050000,50000,*,2650,105488,-0.017950020652833,CHH,AL_FL
142,Fvb5,7050001,7100000,50000,*,2104,123676,-0.00541616236092947,CHH,AL_FL
143,Fvb5,7100001,7150000,50000,*,1222,123834,-0.00598930959789546,CHH,AL_FL
144,Fvb5,7150001,7200000,50000,*,1249,120871,-0.00191115032542167,CHH,AL_FL
145,Fvb5,7200001,7250000,50000,*,1651,115337,-0.00485617680720588,CHH,AL_FL
146,Fvb5,7250001,7300000,50000,*,1335,130382,9.83289211466155e-05,CHH,AL_FL
147,Fvb5,7300001,7350000,50000,*,1533,127151,-0.00100561913761396,CHH,AL_FL
148,Fvb5,7350001,7400000,50000,*,1438,197771,-0.00222974472845267,CHH,AL_FL
149,Fvb5,7400001,7450000,50000,*,1797,88227,1.08745609360521e-05,CHH,AL_FL
150,Fvb5,7450001,7500000,50000,*,1040,69022,-0.0136116925181528,CHH,AL_FL
151,Fvb5,7500001,7550000,50000,*,1387,132929,-0.00114358596427995,CHH,AL_FL
152,Fvb5,7550001,7600000,50000,*,1963,111909,-0.00773693895768708,CHH,AL_FL
153,Fvb5,7600001,7650000,50000,*,1444,113724,-0.00326634400930341,CHH,AL_FL
154,Fvb5,7650001,7700000,50000,*,1378,95905,-0.00284501307265756,CHH,AL_FL
155,Fvb5,7700001,7750000,50000,*,766,119074,-0.000856856473584841,CHH,AL_FL
156,Fvb5,7750001,7800000,50000,*,1391,114055,0.00300290049323435,CHH,AL_FL
157,Fvb5,7800001,7850000,50000,*,870,97672,0.00114626864232312,CHH,AL_FL
158,Fvb5,7850001,7900000,50000,*,1920,100232,0.00288545985267544,CHH,AL_FL
159,Fvb5,7900001,7950000,50000,*,2483,102322,-0.00821934455944273,CHH,AL_FL
160,Fvb5,7950001,8000000,50000,*,1464,120394,-0.00469647327293045,CHH,AL_FL
161,Fvb5,8000001,8050000,50000,*,815,118173,-0.00345756872691776,CHH,AL_FL
162,Fvb5,8050001,8100000,50000,*,2019,105360,0.000210984331604401,CHH,AL_FL
163,Fvb5,8100001,8150000,50000,*,1066,120882,-0.0016666578164599,CHH,AL_FL
164,Fvb5,8150001,8200000,50000,*,1742,107399,-0.00642832317150233,CHH,AL_FL
165,Fvb5,8200001,8250000,50000,*,901,118009,-0.00363641018121816,CHH,AL_FL
166,Fvb5,8250001,8300000,50000,*,2294,82256,0.0104655410152491,CHH,AL_FL
167,Fvb5,8300001,8350000,50000,*,1593,106484,-0.000723125807186998,CHH,AL_FL
168,Fvb5,8350001,8400000,50000,*,2235,81328,-0.00940261701578398,CHH,AL_FL
169,Fvb5,8400001,8450000,50000,*,1317,112001,-0.00978132033404021,CHH,AL_FL
170,Fvb5,8450001,8500000,50000,*,1679,110116,-0.00572768647886528,CHH,AL_FL
171,Fvb5,8500001,8550000,50000,*,1300,136767,-0.00205704440868852,CHH,AL_FL
172,Fvb5,8550001,8600000,50000,*,1099,132388,-0.00156452542044695,CHH,AL_FL
173,Fvb5,8600001,8650000,50000,*,1838,124048,-0.00144287174867731,CHH,AL_FL
174,Fvb5,8650001,8700000,50000,*,3174,124787,-0.0110849617752072,CHH,AL_FL
175,Fvb5,8700001,8750000,50000,*,1083,142133,-0.00226661877746231,CHH,AL_FL
176,Fvb5,8750001,8800000,50000,*,2864,129866,-0.00384831747325632,CHH,AL_FL
177,Fvb5,8800001,8850000,50000,*,2011,80307,-0.0114053105376911,CHH,AL_FL
178,Fvb5,8850001,8900000,50000,*,1959,119165,-0.00427394704181561,CHH,AL_FL
179,Fvb5,8900001,8950000,50000,*,1565,106319,-0.00202024804859944,CHH,AL_FL
180,Fvb5,8950001,9000000,50000,*,1590,131670,-0.000282986629943579,CHH,AL_FL
181,Fvb5,9000001,9050000,50000,*,2997,118019,-0.000740811614311693,CHH,AL_FL
182,Fvb5,9050001,9100000,50000,*,1029,105299,-0.000400258959299625,CHH,AL_FL
183,Fvb5,9100001,9150000,50000,*,3303,115018,0.0106496221003734,CHH,AL_FL
184,Fvb5,9150001,9200000,50000,*,6341,83364,-0.0301695297465037,CHH,AL_FL
185,Fvb5,9200001,9250000,50000,*,2709,111662,0.00870550687716228,CHH,AL_FL
186,Fvb5,9250001,9300000,50000,*,1224,113896,0.00211216495427315,CHH,AL_FL
187,Fvb5,9300001,9350000,50000,*,877,121634,-0.00299652326557468,CHH,AL_FL
188,Fvb5,9350001,9400000,50000,*,1977,114832,0.00437849272880918,CHH,AL_FL
189,Fvb5,9400001,9450000,50000,*,1880,97102,-0.013528154263134,CHH,AL_FL
190,Fvb5,9450001,9500000,50000,*,1933,99810,0.00244587677786504,CHH,AL_FL
191,Fvb5,9500001,9550000,50000,*,1041,115720,-0.0030308740012179,CHH,AL_FL
192,Fvb5,9550001,9600000,50000,*,2358,99118,-0.00230208650595693,CHH,AL_FL
193,Fvb5,9600001,9650000,50000,*,811,125536,-0.00134404958494497,CHH,AL_FL
194,Fvb5,9650001,9700000,50000,*,895,140646,-0.00105814208986077,CHH,AL_FL
195,Fvb5,9700001,9750000,50000,*,1427,118044,-0.00352295275340603,CHH,AL_FL
196,Fvb5,9750001,9800000,50000,*,1273,104006,-0.00364143226390392,CHH,AL_FL
197,Fvb5,9800001,9850000,50000,*,2157,120839,-0.00646589276006305,CHH,AL_FL
198,Fvb5,9850001,9900000,50000,*,1613,126992,-0.00372214866270017,CHH,AL_FL
199,Fvb5,9900001,9950000,50000,*,5553,108828,0.032349324780793,CHH,AL_FL
200,Fvb5,9950001,10000000,50000,*,1362,117769,-0.00330151917434747,CHH,AL_FL
201,Fvb5,10000001,10050000,50000,*,1019,121204,-0.00163021612925771,CHH,AL_FL
202,Fvb5,10050001,10100000,50000,*,1712,117945,-0.00423766076082127,CHH,AL_FL
203,Fvb5,10100001,10150000,50000,*,2099,118085,-0.00722211493292997,CHH,AL_FL
204,Fvb5,10150001,10200000,50000,*,1071,121495,-0.00183996085482814,CHH,AL_FL
205,Fvb5,10200001,10250000,50000,*,1370,116002,-0.0059912246698564,CHH,AL_FL
206,Fvb5,10250001,10300000,50000,*,2663,99610,-0.00850995859594614,CHH,AL_FL
207,Fvb5,10300001,10350000,50000,*,2381,115715,-0.00438216954630763,CHH,AL_FL
208,Fvb5,10350001,10400000,50000,*,1747,104340,-0.00623183403360582,CHH,AL_FL
209,Fvb5,10400001,10450000,50000,*,1530,129921,0.000428445010701408,CHH,AL_FL
210,Fvb5,10450001,10500000,50000,*,1775,75512,-0.00965628769757137,CHH,AL_FL
211,Fvb5,10500001,10550000,50000,*,2446,106660,-0.00630708278916555,CHH,AL_FL
212,Fvb5,10550001,10600000,50000,*,1350,99135,-0.00770300948307906,CHH,AL_FL
213,Fvb5,10600001,10650000,50000,*,1241,49354,-0.0194452527533827,CHH,AL_FL
214,Fvb5,10650001,10700000,50000,*,1609,117347,-0.00314954575395831,CHH,AL_FL
215,Fvb5,10700001,10750000,50000,*,1547,113694,-0.00399237841620054,CHH,AL_FL
216,Fvb5,10750001,10800000,50000,*,1559,105803,-0.00384861681159666,CHH,AL_FL
217,Fvb5,10800001,10850000,50000,*,2269,95323,-0.0151367171419963,CHH,AL_FL
218,Fvb5,10850001,10900000,50000,*,1071,116290,-0.00194080334943139,CHH,AL_FL
219,Fvb5,10900001,10950000,50000,*,2409,87695,0.00896188685585631,CHH,AL_FL
220,Fvb5,10950001,11000000,50000,*,1162,104438,-0.00428271412036828,CHH,AL_FL
221,Fvb5,11000001,11050000,50000,*,2043,115848,-0.00849307396421906,CHH,AL_FL
222,Fvb5,11050001,11100000,50000,*,2241,104475,0.0105445085591985,CHH,AL_FL
223,Fvb5,11100001,11150000,50000,*,2929,87613,0.0016276924941404,CHH,AL_FL
224,Fvb5,11150001,11200000,50000,*,2613,79768,0.0219833132419236,CHH,AL_FL
225,Fvb5,11200001,11250000,50000,*,2758,98094,0.0108945688228944,CHH,AL_FL
226,Fvb5,11250001,11300000,50000,*,3161,95174,0.0146354087372058,CHH,AL_FL
227,Fvb5,11300001,11350000,50000,*,2230,97776,0.00882421756136051,CHH,AL_FL
228,Fvb5,11350001,11400000,50000,*,1688,88515,-0.00569098485797387,CHH,AL_FL
229,Fvb5,11400001,11450000,50000,*,182,18757,0.00143974545041316,CHH,AL_FL
230,Fvb5,11450001,11500000,50000,*,2348,96592,0.00995320412980106,CHH,AL_FL
231,Fvb5,11500001,11550000,50000,*,1465,114419,-0.002673765298219,CHH,AL_FL
232,Fvb5,11550001,11600000,50000,*,2715,91633,-0.010545618117971,CHH,AL_FL
233,Fvb5,11600001,11650000,50000,*,1991,105556,-6.05261153647368e-05,CHH,AL_FL
234,Fvb5,11650001,11700000,50000,*,2681,96286,-0.00759107206846014,CHH,AL_FL
235,Fvb5,11700001,11750000,50000,*,1634,74440,-0.00657720446917865,CHH,AL_FL
236,Fvb5,11750001,11800000,50000,*,2475,81510,-0.00480383967860167,CHH,AL_FL
237,Fvb5,11800001,11850000,50000,*,1538,109574,-0.00695448098810083,CHH,AL_FL
238,Fvb5,11850001,11900000,50000,*,2375,94361,0.00100970930295092,CHH,AL_FL
239,Fvb5,11900001,11950000,50000,*,2022,101017,-0.00122820836785291,CHH,AL_FL
240,Fvb5,11950001,12000000,50000,*,1385,105263,-0.00754958504747318,CHH,AL_FL
241,Fvb5,12000001,12050000,50000,*,1583,113866,-0.00309145595403216,CHH,AL_FL
242,Fvb5,12050001,12100000,50000,*,2416,102094,0.00869690352235496,CHH,AL_FL
243,Fvb5,12100001,12150000,50000,*,1756,98591,-0.0121577865332648,CHH,AL_FL
244,Fvb5,12150001,12200000,50000,*,1137,89314,-0.000663692786306331,CHH,AL_FL
245,Fvb5,12200001,12250000,50000,*,2274,101499,0.000422267957638611,CHH,AL_FL
246,Fvb5,12250001,12300000,50000,*,873,115822,-0.000394550877764478,CHH,AL_FL
247,Fvb5,12300001,12350000,50000,*,1925,117816,-0.00169694811638738,CHH,AL_FL
248,Fvb5,12350001,12400000,50000,*,929,123825,-0.000463042499574369,CHH,AL_FL
249,Fvb5,12400001,12450000,50000,*,3464,105293,0.0036511091843375,CHH,AL_FL
250,Fvb5,12450001,12500000,50000,*,1426,108502,-0.00824707904536631,CHH,AL_FL
251,Fvb5,12500001,12550000,50000,*,2664,106539,-0.0110753408528306,CHH,AL_FL
252,Fvb5,12550001,12600000,50000,*,4473,83893,-0.0335767007545526,CHH,AL_FL
253,Fvb5,12600001,12650000,50000,*,1718,113265,-0.00581190420991949,CHH,AL_FL
254,Fvb5,12650001,12700000,50000,*,1892,108388,-0.00475798533225775,CHH,AL_FL
255,Fvb5,12700001,12750000,50000,*,2038,103508,-0.000547409245131112,CHH,AL_FL
256,Fvb5,12750001,12800000,50000,*,4405,80738,-0.0105371897127921,CHH,AL_FL
257,Fvb5,12800001,12850000,50000,*,1931,83467,-0.00193354674088459,CHH,AL_FL
258,Fvb5,12850001,12900000,50000,*,1446,112215,-0.00616371888628582,CHH,AL_FL
259,Fvb5,12900001,12950000,50000,*,2623,98258,-0.00769601006476779,CHH,AL_FL
260,Fvb5,12950001,13000000,50000,*,2290,115573,0.00272332262639207,CHH,AL_FL
261,Fvb5,13000001,13050000,50000,*,2146,103637,-0.00756719900249674,CHH,AL_FL
262,Fvb5,13050001,13100000,50000,*,1433,114909,-0.00339627403177731,CHH,AL_FL
263,Fvb5,13100001,13150000,50000,*,1507,123336,-0.00469226098008536,CHH,AL_FL
264,Fvb5,13150001,13200000,50000,*,4525,90420,-0.0158671826300331,CHH,AL_FL
265,Fvb5,13200001,13250000,50000,*,1930,93458,-0.00494363285502795,CHH,AL_FL
266,Fvb5,13250001,13300000,50000,*,3533,94785,-0.0255737364729021,CHH,AL_FL
267,Fvb5,13300001,13350000,50000,*,3006,107582,-0.0102331847395621,CHH,AL_FL
268,Fvb5,13350001,13400000,50000,*,1546,90549,-0.00778794990433385,CHH,AL_FL
269,Fvb5,13400001,13450000,50000,*,3456,102619,-0.0070707540591723,CHH,AL_FL
270,Fvb5,13450001,13500000,50000,*,2936,106903,-0.00419671277815093,CHH,AL_FL
271,Fvb5,13500001,13550000,50000,*,2618,85870,-0.014271646343085,CHH,AL_FL
272,Fvb5,13550001,13600000,50000,*,1558,28547,-0.0222933222865433,CHH,AL_FL
273,Fvb5,13600001,13650000,50000,*,3426,57358,-0.0167218761289523,CHH,AL_FL
274,Fvb5,13650001,13700000,50000,*,1738,88537,-0.00331079531305258,CHH,AL_FL
275,Fvb5,13700001,13750000,50000,*,3030,85173,-0.0112357445953634,CHH,AL_FL
276,Fvb5,13750001,13800000,50000,*,2218,110207,-0.00114933408004866,CHH,AL_FL
277,Fvb5,13800001,13850000,50000,*,1388,111583,-0.00311379803289691,CHH,AL_FL
278,Fvb5,13850001,13900000,50000,*,2496,112133,-0.00326667758394839,CHH,AL_FL
279,Fvb5,13900001,13950000,50000,*,2268,77982,-0.018946287541033,CHH,AL_FL
280,Fvb5,13950001,14000000,50000,*,1964,115630,-0.00231754326169172,CHH,AL_FL
281,Fvb5,14000001,14050000,50000,*,1523,110527,-0.00907392813325409,CHH,AL_FL
282,Fvb5,14050001,14100000,50000,*,3081,96039,-0.0117477872294836,CHH,AL_FL
283,Fvb5,14100001,14150000,50000,*,2903,115496,-0.00721379830565104,CHH,AL_FL
284,Fvb5,14150001,14200000,50000,*,2551,98742,-0.0105048988638116,CHH,AL_FL
285,Fvb5,14200001,14250000,50000,*,2427,45362,-0.0278974515277576,CHH,AL_FL
286,Fvb5,14250001,14300000,50000,*,2612,96901,-0.0117022343643393,CHH,AL_FL
287,Fvb5,14300001,14350000,50000,*,1548,97327,-0.00702238137078511,CHH,AL_FL
288,Fvb5,14350001,14400000,50000,*,2624,105918,-0.0127636129615664,CHH,AL_FL
289,Fvb5,14400001,14450000,50000,*,3096,111694,-0.00633051600077586,CHH,AL_FL
290,Fvb5,14450001,14500000,50000,*,2053,113132,-0.00650738216782688,CHH,AL_FL
291,Fvb5,14500001,14550000,50000,*,4012,87189,-0.0206080523409762,CHH,AL_FL
292,Fvb5,14550001,14600000,50000,*,2005,113088,-0.00804910562094327,CHH,AL_FL
293,Fvb5,14600001,14650000,50000,*,2253,93350,-0.0092429837861192,CHH,AL_FL
294,Fvb5,14650001,14700000,50000,*,2921,94711,-0.0180300478413405,CHH,AL_FL
295,Fvb5,14700001,14750000,50000,*,2160,110908,-0.0104145250588693,CHH,AL_FL
296,Fvb5,14750001,14800000,50000,*,2647,114665,-0.00784313016737759,CHH,AL_FL
297,Fvb5,14800001,14850000,50000,*,3347,99873,-0.0165715287045626,CHH,AL_FL
298,Fvb5,14850001,14900000,50000,*,2019,91495,-0.00729675954462243,CHH,AL_FL
