,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHH.Fvb6,context,group
25,Fvb6,1200001,1250000,50000,*,3565,93217,-0.00464059244203428,CHH,AK_FK
26,Fvb6,1250001,1300000,50000,*,3505,89586,-0.00102730754194906,CHH,AK_FK
27,Fvb6,1300001,1350000,50000,*,1896,98720,-0.00712506353623504,CHH,AK_FK
28,Fvb6,1350001,1400000,50000,*,1164,99784,-0.00426891374885128,CHH,AK_FK
29,Fvb6,1400001,1450000,50000,*,1370,92507,-0.0100809061483097,CHH,AK_FK
30,Fvb6,1450001,1500000,50000,*,1353,105780,-0.00449410903147454,CHH,AK_FK
31,Fvb6,1500001,1550000,50000,*,1531,91736,-0.00482585420816518,CHH,AK_FK
32,Fvb6,1550001,1600000,50000,*,439,36817,-0.00658379854220386,CHH,AK_FK
33,Fvb6,1600001,1650000,50000,*,2064,104369,-0.00303059978681162,CHH,AK_FK
34,Fvb6,1650001,1700000,50000,*,2335,99219,0.0073722087826249,CHH,AK_FK
35,Fvb6,1700001,1750000,50000,*,3197,96658,0.00315205768324052,CHH,AK_FK
36,Fvb6,1750001,1800000,50000,*,1341,85949,-0.0014050466657278,CHH,AK_FK
37,Fvb6,1800001,1850000,50000,*,1030,98491,-0.00243540858236605,CHH,AK_FK
38,Fvb6,1850001,1900000,50000,*,1185,105573,-0.00290428297500831,CHH,AK_FK
39,Fvb6,1900001,1950000,50000,*,1434,87507,-0.00465087190295487,CHH,AK_FK
40,Fvb6,1950001,2000000,50000,*,2744,132889,-0.00200188575808479,CHH,AK_FK
41,Fvb6,2000001,2050000,50000,*,1565,100624,-0.00579245133087791,CHH,AK_FK
42,Fvb6,2050001,2100000,50000,*,2079,103796,-0.0116767565826234,CHH,AK_FK
43,Fvb6,2100001,2150000,50000,*,4341,83675,-0.00767714667396691,CHH,AK_FK
44,Fvb6,2150001,2200000,50000,*,1243,96558,-0.00668081844456711,CHH,AK_FK
45,Fvb6,2200001,2250000,50000,*,1894,101189,-0.00542380709241052,CHH,AK_FK
46,Fvb6,2250001,2300000,50000,*,1884,95659,-0.000903128252873513,CHH,AK_FK
47,Fvb6,2300001,2350000,50000,*,2049,99498,-0.00932074787823285,CHH,AK_FK
48,Fvb6,2350001,2400000,50000,*,2508,66407,-0.00488176146828545,CHH,AK_FK
49,Fvb6,2400001,2450000,50000,*,2457,85694,-0.00814019766915151,CHH,AK_FK
50,Fvb6,2450001,2500000,50000,*,72,9457,-0.0358222804901813,CHH,AK_FK
51,Fvb6,2500001,2550000,50000,*,1447,53224,-0.00563544223347705,CHH,AK_FK
52,Fvb6,2550001,2600000,50000,*,1111,75775,-0.0108005118690435,CHH,AK_FK
53,Fvb6,2600001,2650000,50000,*,2438,95732,0.00194841816149155,CHH,AK_FK
54,Fvb6,2650001,2700000,50000,*,2778,74191,-0.00598049268444067,CHH,AK_FK
55,Fvb6,2700001,2750000,50000,*,2209,106390,-0.00168578846442289,CHH,AK_FK
56,Fvb6,2750001,2800000,50000,*,1597,107023,0.0002319268309811,CHH,AK_FK
57,Fvb6,2800001,2850000,50000,*,132,24368,-0.0243841279446251,CHH,AK_FK
58,Fvb6,2850001,2900000,50000,*,199,34157,-0.0247448362180161,CHH,AK_FK
59,Fvb6,2900001,2950000,50000,*,3448,69283,-0.0103997646363858,CHH,AK_FK
60,Fvb6,2950001,3000000,50000,*,1771,99079,-0.00920097290933597,CHH,AK_FK
61,Fvb6,3000001,3050000,50000,*,2403,97675,-0.00734910988069712,CHH,AK_FK
62,Fvb6,3050001,3100000,50000,*,1451,89934,-0.00672573641128587,CHH,AK_FK
63,Fvb6,3100001,3150000,50000,*,3116,75802,-0.00655234760456987,CHH,AK_FK
64,Fvb6,3150001,3200000,50000,*,9135,93122,-0.0655522673152163,CHH,AK_FK
65,Fvb6,3200001,3250000,50000,*,1317,112615,-0.00470415288968414,CHH,AK_FK
66,Fvb6,3250001,3300000,50000,*,1338,96432,-0.00428675357555864,CHH,AK_FK
67,Fvb6,3300001,3350000,50000,*,2592,87714,-0.0132888686476871,CHH,AK_FK
68,Fvb6,3350001,3400000,50000,*,3980,87816,-0.00145572074785723,CHH,AK_FK
69,Fvb6,3400001,3450000,50000,*,3342,101414,-0.000199283685834009,CHH,AK_FK
70,Fvb6,3450001,3500000,50000,*,2678,102171,-0.00239037610859937,CHH,AK_FK
71,Fvb6,3500001,3550000,50000,*,1891,109864,-0.00179781294850737,CHH,AK_FK
72,Fvb6,3550001,3600000,50000,*,2046,95694,-0.00674775309681426,CHH,AK_FK
73,Fvb6,3600001,3650000,50000,*,3765,79436,-0.00946986573328051,CHH,AK_FK
74,Fvb6,3650001,3700000,50000,*,5455,77757,0.0101844150340139,CHH,AK_FK
75,Fvb6,3700001,3750000,50000,*,4531,92191,0.00948691595014554,CHH,AK_FK
76,Fvb6,3750001,3800000,50000,*,2394,80817,-0.00982016989514827,CHH,AK_FK
77,Fvb6,3800001,3850000,50000,*,1894,97271,-0.00156976560679895,CHH,AK_FK
78,Fvb6,3850001,3900000,50000,*,1795,107505,-0.00580973851045582,CHH,AK_FK
79,Fvb6,3900001,3950000,50000,*,4265,54751,-0.00173031584384437,CHH,AK_FK
80,Fvb6,3950001,4000000,50000,*,4619,58652,-0.0318516902471186,CHH,AK_FK
81,Fvb6,4000001,4050000,50000,*,5855,79082,0.00342527980060477,CHH,AK_FK
82,Fvb6,4050001,4100000,50000,*,5075,79100,0.000626844106685079,CHH,AK_FK
83,Fvb6,4100001,4150000,50000,*,4432,81829,-0.000979368829820096,CHH,AK_FK
84,Fvb6,4150001,4200000,50000,*,2063,106419,-0.00709254514892164,CHH,AK_FK
85,Fvb6,4200001,4250000,50000,*,1724,89731,-0.00682356839926652,CHH,AK_FK
86,Fvb6,4250001,4300000,50000,*,2018,92097,-0.00126893017553593,CHH,AK_FK
87,Fvb6,4300001,4350000,50000,*,1645,109705,-0.00602851709862079,CHH,AK_FK
88,Fvb6,4350001,4400000,50000,*,8850,99134,-0.0458986937222219,CHH,AK_FK
89,Fvb6,4400001,4450000,50000,*,2870,111370,-0.0179365036318892,CHH,AK_FK
90,Fvb6,4450001,4500000,50000,*,1648,112068,-0.00522381839498279,CHH,AK_FK
91,Fvb6,4500001,4550000,50000,*,3442,84072,-0.0057407032768577,CHH,AK_FK
92,Fvb6,4550001,4600000,50000,*,1975,102750,-0.00495530699957252,CHH,AK_FK
93,Fvb6,4600001,4650000,50000,*,2794,81866,-0.00865273147689152,CHH,AK_FK
94,Fvb6,4650001,4700000,50000,*,2202,105021,-7.06712587296501e-05,CHH,AK_FK
95,Fvb6,4700001,4750000,50000,*,856,96561,-0.0118905023323424,CHH,AK_FK
96,Fvb6,4750001,4800000,50000,*,1004,96220,-0.00660645395369252,CHH,AK_FK
97,Fvb6,4800001,4850000,50000,*,2379,106578,-0.00576766638789076,CHH,AK_FK
98,Fvb6,4850001,4900000,50000,*,2289,59528,-0.0108849581820646,CHH,AK_FK
99,Fvb6,4900001,4950000,50000,*,1742,108062,-0.00458487127567109,CHH,AK_FK
100,Fvb6,4950001,5000000,50000,*,1642,108120,-0.00632101875493404,CHH,AK_FK
101,Fvb6,5000001,5050000,50000,*,2222,101542,-0.00606654628343421,CHH,AK_FK
102,Fvb6,5050001,5100000,50000,*,2782,58482,-0.0162738738739602,CHH,AK_FK
103,Fvb6,5100001,5150000,50000,*,4478,103474,-0.0144428774907578,CHH,AK_FK
104,Fvb6,5150001,5200000,50000,*,2720,93514,-0.00457339099932099,CHH,AK_FK
105,Fvb6,5200001,5250000,50000,*,1606,101248,-0.00703155093753084,CHH,AK_FK
106,Fvb6,5250001,5300000,50000,*,2178,87045,-0.00456037817038503,CHH,AK_FK
107,Fvb6,5300001,5350000,50000,*,2348,100361,-0.00481712100984736,CHH,AK_FK
108,Fvb6,5350001,5400000,50000,*,4567,80002,-0.00795531506428294,CHH,AK_FK
109,Fvb6,5400001,5450000,50000,*,3421,83347,-0.00388777543397296,CHH,AK_FK
110,Fvb6,5450001,5500000,50000,*,1695,104968,-0.00751361387948572,CHH,AK_FK
111,Fvb6,5500001,5550000,50000,*,1891,102042,-0.0111960039736955,CHH,AK_FK
112,Fvb6,5550001,5600000,50000,*,2531,98853,-0.00398503959228381,CHH,AK_FK
113,Fvb6,5600001,5650000,50000,*,2631,92637,-0.0117906314141959,CHH,AK_FK
114,Fvb6,5650001,5700000,50000,*,1819,104749,-0.0056534444897285,CHH,AK_FK
115,Fvb6,5700001,5750000,50000,*,2789,100823,-0.005953880729907,CHH,AK_FK
116,Fvb6,5750001,5800000,50000,*,2674,94080,0.000212348511956773,CHH,AK_FK
117,Fvb6,5800001,5850000,50000,*,2442,77190,-0.00636601601094937,CHH,AK_FK
118,Fvb6,5850001,5900000,50000,*,1241,102771,-0.00556985847411287,CHH,AK_FK
119,Fvb6,5900001,5950000,50000,*,4562,100340,-0.00174322279109451,CHH,AK_FK
120,Fvb6,5950001,6000000,50000,*,2223,101194,0.000850840977972656,CHH,AK_FK
121,Fvb6,6000001,6050000,50000,*,5406,76727,-0.0141251996817877,CHH,AK_FK
122,Fvb6,6050001,6100000,50000,*,2125,103130,-0.00237482980563193,CHH,AK_FK
123,Fvb6,6100001,6150000,50000,*,2680,94136,-0.0106976520109552,CHH,AK_FK
124,Fvb6,6150001,6200000,50000,*,1571,99504,-0.00631895866492342,CHH,AK_FK
125,Fvb6,6200001,6250000,50000,*,2244,94635,-0.0070658073000753,CHH,AK_FK
126,Fvb6,6250001,6300000,50000,*,3448,97711,-0.013416152051465,CHH,AK_FK
127,Fvb6,6300001,6350000,50000,*,2407,97290,-0.00292643213089778,CHH,AK_FK
128,Fvb6,6350001,6400000,50000,*,3773,96058,-0.0112812957552573,CHH,AK_FK
129,Fvb6,6400001,6450000,50000,*,2295,105809,-0.00599288194988687,CHH,AK_FK
130,Fvb6,6450001,6500000,50000,*,1468,84244,-0.00482496177904845,CHH,AK_FK
131,Fvb6,6500001,6550000,50000,*,1576,70948,-0.017117988137345,CHH,AK_FK
132,Fvb6,6550001,6600000,50000,*,937,95346,-0.00560730187892699,CHH,AK_FK
133,Fvb6,6600001,6650000,50000,*,1254,108802,-0.00563821027200066,CHH,AK_FK
134,Fvb6,6650001,6700000,50000,*,1510,97402,-0.00376305712425813,CHH,AK_FK
135,Fvb6,6700001,6750000,50000,*,2482,90290,-0.000398461088585007,CHH,AK_FK
136,Fvb6,6750001,6800000,50000,*,2066,77359,-0.0135738013660968,CHH,AK_FK
137,Fvb6,6800001,6850000,50000,*,4101,81721,-0.000470023453871315,CHH,AK_FK
138,Fvb6,6850001,6900000,50000,*,2568,93234,-0.0089832640608294,CHH,AK_FK
139,Fvb6,6900001,6950000,50000,*,1281,99686,-0.00485976003609364,CHH,AK_FK
140,Fvb6,6950001,7000000,50000,*,2116,103181,-0.00391041560370716,CHH,AK_FK
141,Fvb6,7000001,7050000,50000,*,428,59133,-0.00563728675429155,CHH,AK_FK
142,Fvb6,7050001,7100000,50000,*,2827,85125,-0.00550325782907936,CHH,AK_FK
143,Fvb6,7100001,7150000,50000,*,3280,103720,-0.011628878804322,CHH,AK_FK
144,Fvb6,7150001,7200000,50000,*,2927,101610,-0.00565378302688372,CHH,AK_FK
145,Fvb6,7200001,7250000,50000,*,2595,72274,-0.00946298333493654,CHH,AK_FK
146,Fvb6,7250001,7300000,50000,*,3170,101352,0.0103480627200335,CHH,AK_FK
147,Fvb6,7300001,7350000,50000,*,1743,84951,-0.00859906513142689,CHH,AK_FK
148,Fvb6,7350001,7400000,50000,*,1906,98459,-0.0138746002595787,CHH,AK_FK
149,Fvb6,7400001,7450000,50000,*,3497,90227,-0.00783068392234374,CHH,AK_FK
150,Fvb6,7450001,7500000,50000,*,3691,92333,-0.00638612495564448,CHH,AK_FK
151,Fvb6,7500001,7550000,50000,*,2624,92879,-0.00775887775860313,CHH,AK_FK
152,Fvb6,7550001,7600000,50000,*,4893,93966,-0.0118304570905909,CHH,AK_FK
153,Fvb6,7600001,7650000,50000,*,2945,98179,-0.00777409151652612,CHH,AK_FK
154,Fvb6,7650001,7700000,50000,*,3297,100220,-0.0076944059134638,CHH,AK_FK
155,Fvb6,7700001,7750000,50000,*,4389,93423,-0.00243870893799027,CHH,AK_FK
156,Fvb6,7750001,7800000,50000,*,3166,88179,-0.00354485968195921,CHH,AK_FK
157,Fvb6,7800001,7850000,50000,*,3031,88509,-0.0059265541512009,CHH,AK_FK
158,Fvb6,7850001,7900000,50000,*,2762,89800,-0.00682116797873987,CHH,AK_FK
159,Fvb6,7900001,7950000,50000,*,5431,72314,-0.00466136697235779,CHH,AK_FK
160,Fvb6,7950001,8000000,50000,*,5296,113622,0.00170082893898253,CHH,AK_FK
161,Fvb6,8000001,8050000,50000,*,2899,93874,-0.0120689076830328,CHH,AK_FK
162,Fvb6,8050001,8100000,50000,*,4170,85886,0.00175480787502758,CHH,AK_FK
163,Fvb6,8100001,8150000,50000,*,4175,99918,-0.00262568985570933,CHH,AK_FK
164,Fvb6,8150001,8200000,50000,*,1357,102969,-0.00055643978130279,CHH,AK_FK
165,Fvb6,8200001,8250000,50000,*,2456,99490,-0.0068318856972296,CHH,AK_FK
166,Fvb6,8250001,8300000,50000,*,1752,84711,0.00257721156129145,CHH,AK_FK
167,Fvb6,8300001,8350000,50000,*,2730,89374,-0.0127735255552229,CHH,AK_FK
168,Fvb6,8350001,8400000,50000,*,4376,69184,-0.0059325467659001,CHH,AK_FK
169,Fvb6,8400001,8450000,50000,*,2893,57032,-0.0168031838284673,CHH,AK_FK
170,Fvb6,8450001,8500000,50000,*,236,2542,0.00656708701993024,CHH,AK_FK
171,Fvb6,8500001,8550000,50000,*,1091,37282,-0.0208603180362242,CHH,AK_FK
172,Fvb6,8550001,8600000,50000,*,1717,102502,-0.00186275102158469,CHH,AK_FK
173,Fvb6,8600001,8650000,50000,*,2552,83382,-0.0105892656439134,CHH,AK_FK
174,Fvb6,8650001,8700000,50000,*,2883,84586,0.00288287244931774,CHH,AK_FK
175,Fvb6,8700001,8750000,50000,*,2731,89382,-0.00572062094839466,CHH,AK_FK
176,Fvb6,8750001,8800000,50000,*,1775,87269,-0.00449899821675319,CHH,AK_FK
177,Fvb6,8800001,8850000,50000,*,2828,95258,-0.000497634086169946,CHH,AK_FK
178,Fvb6,8850001,8900000,50000,*,3968,67248,-0.0187791242202909,CHH,AK_FK
179,Fvb6,8900001,8950000,50000,*,4672,78714,-0.0098018180061505,CHH,AK_FK
180,Fvb6,8950001,9000000,50000,*,2324,104325,-0.00468905412496646,CHH,AK_FK
181,Fvb6,9000001,9050000,50000,*,3292,92323,0.00521074478968726,CHH,AK_FK
182,Fvb6,9050001,9100000,50000,*,2239,88252,-0.00814274050902652,CHH,AK_FK
183,Fvb6,9100001,9150000,50000,*,2948,49739,-0.013973400309659,CHH,AK_FK
184,Fvb6,9150001,9200000,50000,*,3354,65871,-0.0151262660737612,CHH,AK_FK
185,Fvb6,9200001,9250000,50000,*,3767,94022,-0.00624658348451539,CHH,AK_FK
186,Fvb6,9250001,9300000,50000,*,2567,83559,-0.00900564349162604,CHH,AK_FK
187,Fvb6,9300001,9350000,50000,*,2863,99400,0.00545727117797648,CHH,AK_FK
188,Fvb6,9350001,9400000,50000,*,2993,92386,-0.0143454933432967,CHH,AK_FK
189,Fvb6,9400001,9450000,50000,*,2103,100448,-0.00621796183118321,CHH,AK_FK
190,Fvb6,9450001,9500000,50000,*,4047,79011,0.00544775478082376,CHH,AK_FK
191,Fvb6,9500001,9550000,50000,*,2394,104895,0.000506964449773672,CHH,AK_FK
192,Fvb6,9550001,9600000,50000,*,2422,87056,-0.00416162807748733,CHH,AK_FK
193,Fvb6,9600001,9650000,50000,*,4562,88150,-3.08630919323774e-05,CHH,AK_FK
194,Fvb6,9650001,9700000,50000,*,3696,83088,-0.00884391846731655,CHH,AK_FK
195,Fvb6,9700001,9750000,50000,*,2961,75928,-0.00441807412511177,CHH,AK_FK
196,Fvb6,9750001,9800000,50000,*,2331,82185,-0.00805388325032947,CHH,AK_FK
197,Fvb6,9800001,9850000,50000,*,2691,97137,0.00608995546273294,CHH,AK_FK
198,Fvb6,9850001,9900000,50000,*,4243,63505,-0.00686458562329056,CHH,AK_FK
199,Fvb6,9900001,9950000,50000,*,3550,91194,-0.00850757594111628,CHH,AK_FK
200,Fvb6,9950001,10000000,50000,*,2546,67248,-0.0106108154486407,CHH,AK_FK
201,Fvb6,10000001,10050000,50000,*,2443,90926,-0.00609889953629898,CHH,AK_FK
202,Fvb6,10050001,10100000,50000,*,4568,84668,-0.00508172302879265,CHH,AK_FK
203,Fvb6,10100001,10150000,50000,*,4322,72037,-0.00591597195583569,CHH,AK_FK
204,Fvb6,10150001,10200000,50000,*,2272,91526,-0.00600499101112752,CHH,AK_FK
205,Fvb6,10200001,10250000,50000,*,1388,106230,-0.00523662744980529,CHH,AK_FK
206,Fvb6,10250001,10300000,50000,*,3362,66704,-0.00726069163170431,CHH,AK_FK
207,Fvb6,10300001,10350000,50000,*,3421,81572,-0.0120667187399224,CHH,AK_FK
208,Fvb6,10350001,10400000,50000,*,5539,76640,0.00081872483367694,CHH,AK_FK
209,Fvb6,10400001,10450000,50000,*,3163,92387,-0.00245916857359242,CHH,AK_FK
210,Fvb6,10450001,10500000,50000,*,3229,83373,-0.0154473349465758,CHH,AK_FK
211,Fvb6,10500001,10550000,50000,*,3424,93126,-0.00744893766049401,CHH,AK_FK
212,Fvb6,10550001,10600000,50000,*,3538,98310,-0.00499790258916523,CHH,AK_FK
213,Fvb6,10600001,10650000,50000,*,4120,87870,-0.00896665494913396,CHH,AK_FK
214,Fvb6,10650001,10700000,50000,*,4091,64114,-0.0188666521348496,CHH,AK_FK
215,Fvb6,10700001,10750000,50000,*,3509,92261,-0.0110472086270077,CHH,AK_FK
216,Fvb6,10750001,10800000,50000,*,1922,106133,-0.00302459068703398,CHH,AK_FK
217,Fvb6,10800001,10850000,50000,*,3657,91911,-0.00419583180576096,CHH,AK_FK
218,Fvb6,10850001,10900000,50000,*,3896,95400,0.00255137218604157,CHH,AK_FK
219,Fvb6,10900001,10950000,50000,*,4602,65311,-0.00990354715308536,CHH,AK_FK
220,Fvb6,10950001,11000000,50000,*,3268,50625,-0.0030256279952957,CHH,AK_FK
221,Fvb6,11000001,11050000,50000,*,4364,84571,-0.00625161349586558,CHH,AK_FK
222,Fvb6,11050001,11100000,50000,*,5777,61506,-0.00184431684210469,CHH,AK_FK
223,Fvb6,11100001,11150000,50000,*,3727,104999,-0.00478245603166325,CHH,AK_FK
224,Fvb6,11150001,11200000,50000,*,3286,97392,-0.00320929031521392,CHH,AK_FK
225,Fvb6,11200001,11250000,50000,*,2298,92797,-0.00365562221823807,CHH,AK_FK
226,Fvb6,11250001,11300000,50000,*,1853,96115,0.00280416275348659,CHH,AK_FK
227,Fvb6,11300001,11350000,50000,*,4411,89785,-0.00208271159737825,CHH,AK_FK
228,Fvb6,11350001,11400000,50000,*,3750,84068,-0.0101986264307945,CHH,AK_FK
229,Fvb6,11400001,11450000,50000,*,3335,94701,-0.00403884738204495,CHH,AK_FK
230,Fvb6,11450001,11500000,50000,*,3935,85723,-0.00786726805169563,CHH,AK_FK
231,Fvb6,11500001,11550000,50000,*,6384,74396,-0.0210208300424144,CHH,AK_FK
232,Fvb6,11550001,11600000,50000,*,8044,74368,-0.0126091370546711,CHH,AK_FK
233,Fvb6,11600001,11650000,50000,*,5206,92943,-0.00589338655216935,CHH,AK_FK
234,Fvb6,11650001,11700000,50000,*,3107,93952,-0.00831243054260515,CHH,AK_FK
235,Fvb6,11700001,11750000,50000,*,2413,98464,-0.0109662182263851,CHH,AK_FK
236,Fvb6,11750001,11800000,50000,*,3220,93716,-0.000337888725741531,CHH,AK_FK
237,Fvb6,11800001,11850000,50000,*,4352,85371,0.0113250989642823,CHH,AK_FK
238,Fvb6,11850001,11900000,50000,*,2188,95351,-0.00754491763543252,CHH,AK_FK
239,Fvb6,11900001,11950000,50000,*,5697,74328,-0.0178027903714378,CHH,AK_FK
240,Fvb6,11950001,12000000,50000,*,2721,107395,-0.00875874890528411,CHH,AK_FK
241,Fvb6,12000001,12050000,50000,*,2964,89836,-0.0140439726684402,CHH,AK_FK
242,Fvb6,12050001,12100000,50000,*,5293,74579,-0.0013549999779425,CHH,AK_FK
243,Fvb6,12100001,12150000,50000,*,4122,86219,-0.0137242771476022,CHH,AK_FK
244,Fvb6,12150001,12200000,50000,*,6113,90631,-0.011383829504155,CHH,AK_FK
245,Fvb6,12200001,12250000,50000,*,4714,75482,-0.00580373945719918,CHH,AK_FK
246,Fvb6,12250001,12300000,50000,*,2127,101560,-0.00783836624382651,CHH,AK_FK
247,Fvb6,12300001,12350000,50000,*,3234,95242,-0.012324767560584,CHH,AK_FK
248,Fvb6,12350001,12400000,50000,*,1349,108625,-0.00497703039620423,CHH,AK_FK
249,Fvb6,12400001,12450000,50000,*,4698,74545,-0.0149716764740021,CHH,AK_FK
250,Fvb6,12450001,12500000,50000,*,7076,82857,-3.31502233952147e-05,CHH,AK_FK
251,Fvb6,12500001,12550000,50000,*,5108,84215,-0.00460977396027637,CHH,AK_FK
252,Fvb6,12550001,12600000,50000,*,286,19552,0.00109930205582323,CHH,AK_FK
253,Fvb6,12600001,12650000,50000,*,1499,109953,-0.00562528629892832,CHH,AK_FK
254,Fvb6,12650001,12700000,50000,*,2295,101161,-0.0138708417174219,CHH,AK_FK
255,Fvb6,12700001,12750000,50000,*,3665,76190,-0.00827720899363253,CHH,AK_FK
256,Fvb6,12750001,12800000,50000,*,4776,57661,-0.0176855061821386,CHH,AK_FK
257,Fvb6,12800001,12850000,50000,*,5804,71499,-0.0189727265047606,CHH,AK_FK
258,Fvb6,12850001,12900000,50000,*,4355,95095,-0.0107930509141658,CHH,AK_FK
259,Fvb6,12900001,12950000,50000,*,6079,82825,-0.0112290799419885,CHH,AK_FK
260,Fvb6,12950001,13000000,50000,*,4153,82391,-0.00819060387773117,CHH,AK_FK
261,Fvb6,13000001,13050000,50000,*,3560,88009,0.00301617540900533,CHH,AK_FK
262,Fvb6,13050001,13100000,50000,*,3403,92763,-0.00930638970506929,CHH,AK_FK
263,Fvb6,13100001,13150000,50000,*,3183,82987,-0.018525832559348,CHH,AK_FK
264,Fvb6,13150001,13200000,50000,*,3039,62181,-0.0246645681883296,CHH,AK_FK
265,Fvb6,13200001,13250000,50000,*,4126,58374,-0.00327418840768688,CHH,AK_FK
266,Fvb6,13250001,13300000,50000,*,4656,78023,-0.00967954555117955,CHH,AK_FK
267,Fvb6,13300001,13350000,50000,*,4328,87366,-0.00468529303010935,CHH,AK_FK
268,Fvb6,13350001,13400000,50000,*,2203,67674,-0.0240809877308357,CHH,AK_FK
269,Fvb6,13400001,13450000,50000,*,2955,58280,-0.0227579884969788,CHH,AK_FK
270,Fvb6,13450001,13500000,50000,*,4498,76846,-0.0130605510916695,CHH,AK_FK
271,Fvb6,13500001,13550000,50000,*,5252,84463,-0.0158355242978483,CHH,AK_FK
272,Fvb6,13550001,13600000,50000,*,4363,63359,-0.0185309154322815,CHH,AK_FK
273,Fvb6,13600001,13650000,50000,*,7212,84670,-0.0111320329851358,CHH,AK_FK
274,Fvb6,13650001,13700000,50000,*,4792,53995,-0.0183512543617807,CHH,AK_FK
275,Fvb6,13700001,13750000,50000,*,4963,65680,-0.0166072792448817,CHH,AK_FK
276,Fvb6,13750001,13800000,50000,*,4658,65010,-0.0193713464812198,CHH,AK_FK
277,Fvb6,13800001,13850000,50000,*,4128,75621,-0.0135685089833098,CHH,AK_FK
278,Fvb6,13850001,13900000,50000,*,1878,108975,-0.00689704444368024,CHH,AK_FK
279,Fvb6,13900001,13950000,50000,*,4553,92968,-0.00622650700298429,CHH,AK_FK
280,Fvb6,13950001,14000000,50000,*,3378,64373,-0.0180896698386045,CHH,AK_FK
281,Fvb6,14000001,14050000,50000,*,2549,85406,-0.0132926083869076,CHH,AK_FK
282,Fvb6,14050001,14100000,50000,*,2396,78972,-0.0131500836362299,CHH,AK_FK
283,Fvb6,14100001,14150000,50000,*,3692,96648,-0.00435664063285646,CHH,AK_FK
284,Fvb6,14150001,14200000,50000,*,5362,93093,-0.00903389905891492,CHH,AK_FK
285,Fvb6,14200001,14250000,50000,*,5347,96978,-0.00479949334946385,CHH,AK_FK
286,Fvb6,14250001,14300000,50000,*,3363,87114,-0.00467120402247551,CHH,AK_FK
287,Fvb6,14300001,14350000,50000,*,1699,110776,-0.00525643134456651,CHH,AK_FK
288,Fvb6,14350001,14400000,50000,*,3354,101055,0.00227808505257392,CHH,AK_FK
289,Fvb6,14400001,14450000,50000,*,5969,84935,-0.00804892242486203,CHH,AK_FK
290,Fvb6,14450001,14500000,50000,*,5224,55598,0.00797268701829423,CHH,AK_FK
291,Fvb6,14500001,14550000,50000,*,4981,84334,0.000643011370649961,CHH,AK_FK
292,Fvb6,14550001,14600000,50000,*,3482,77981,-0.0157721389569355,CHH,AK_FK
293,Fvb6,14600001,14650000,50000,*,4895,58439,-0.0125943214959761,CHH,AK_FK
294,Fvb6,14650001,14700000,50000,*,5356,87490,-0.00131939789304505,CHH,AK_FK
295,Fvb6,14700001,14750000,50000,*,2944,102961,-0.00493305253302198,CHH,AK_FK
296,Fvb6,14750001,14800000,50000,*,3946,70627,-0.00809213834869816,CHH,AK_FK
297,Fvb6,14800001,14850000,50000,*,4588,103394,-0.00758084550757186,CHH,AK_FK
