,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHH.Fvb3,context,group
123,Fvb3,6100001,6150000,50000,*,603,38064,-0.0127633678280237,CHH,AL_FL
124,Fvb3,6150001,6200000,50000,*,594,30313,-0.0753164609771038,CHH,AL_FL
125,Fvb3,6200001,6250000,50000,*,288,9815,-0.0603243134084094,CHH,AL_FL
126,Fvb3,6250001,6300000,50000,*,177,12512,-0.0474210855867144,CHH,AL_FL
127,Fvb3,6300001,6350000,50000,*,549,38142,0.00378752127218385,CHH,AL_FL
128,Fvb3,6350001,6400000,50000,*,600,88854,0.000703766676110758,CHH,AL_FL
129,Fvb3,6400001,6450000,50000,*,1079,101832,-0.00556923101296992,CHH,AL_FL
130,Fvb3,6450001,6500000,50000,*,2185,123732,-0.00322329091782271,CHH,AL_FL
131,Fvb3,6500001,6550000,50000,*,1218,135211,-0.00252600027641614,CHH,AL_FL
132,Fvb3,6550001,6600000,50000,*,1617,133524,-0.00282766170236765,CHH,AL_FL
133,Fvb3,6600001,6650000,50000,*,2003,125983,0.00529784925920125,CHH,AL_FL
134,Fvb3,6650001,6700000,50000,*,3425,102076,-0.00295293180762868,CHH,AL_FL
135,Fvb3,6700001,6750000,50000,*,1483,128661,0.00278426409819939,CHH,AL_FL
136,Fvb3,6750001,6800000,50000,*,2100,124599,0.004990878823947,CHH,AL_FL
137,Fvb3,6800001,6850000,50000,*,1637,127101,0.000853878480247509,CHH,AL_FL
138,Fvb3,6850001,6900000,50000,*,939,138297,-0.00257337153006707,CHH,AL_FL
139,Fvb3,6900001,6950000,50000,*,1277,133031,-0.00880881181888361,CHH,AL_FL
140,Fvb3,6950001,7000000,50000,*,1086,133950,0.000992858594062208,CHH,AL_FL
141,Fvb3,7000001,7050000,50000,*,1399,120606,-0.00166327272254437,CHH,AL_FL
142,Fvb3,7050001,7100000,50000,*,1738,125070,-0.00324568616762207,CHH,AL_FL
143,Fvb3,7100001,7150000,50000,*,1984,114756,-0.00224642582410461,CHH,AL_FL
144,Fvb3,7150001,7200000,50000,*,1260,74110,-0.000540245956756339,CHH,AL_FL
145,Fvb3,7200001,7250000,50000,*,2135,127133,-0.0167440721263778,CHH,AL_FL
146,Fvb3,7250001,7300000,50000,*,2017,105582,-0.00285685479853688,CHH,AL_FL
147,Fvb3,7300001,7350000,50000,*,1938,98268,-0.0024743472051308,CHH,AL_FL
148,Fvb3,7350001,7400000,50000,*,732,122314,-0.00145597157866305,CHH,AL_FL
149,Fvb3,7400001,7450000,50000,*,1544,112462,-0.00218565248555071,CHH,AL_FL
150,Fvb3,7450001,7500000,50000,*,1494,129615,-0.00372233208599359,CHH,AL_FL
151,Fvb3,7500001,7550000,50000,*,2404,116568,-0.00771955593070667,CHH,AL_FL
152,Fvb3,7550001,7600000,50000,*,2074,108152,0.000183253195060629,CHH,AL_FL
153,Fvb3,7600001,7650000,50000,*,3257,91241,-0.006188557044528,CHH,AL_FL
154,Fvb3,7650001,7700000,50000,*,1604,124024,-0.00267941848013808,CHH,AL_FL
155,Fvb3,7700001,7750000,50000,*,1635,114077,-0.00382761031019667,CHH,AL_FL
156,Fvb3,7750001,7800000,50000,*,2215,90994,0.00347652620294839,CHH,AL_FL
157,Fvb3,7800001,7850000,50000,*,1270,124606,-0.00312958756758274,CHH,AL_FL
158,Fvb3,7850001,7900000,50000,*,2107,105762,-0.00976607257665896,CHH,AL_FL
159,Fvb3,7900001,7950000,50000,*,1101,128948,-0.00141259624587484,CHH,AL_FL
160,Fvb3,7950001,8000000,50000,*,1752,108573,-0.00130888759940245,CHH,AL_FL
161,Fvb3,8000001,8050000,50000,*,1639,103409,-0.0179757715694321,CHH,AL_FL
162,Fvb3,8050001,8100000,50000,*,1656,109277,0.000909201042207828,CHH,AL_FL
163,Fvb3,8100001,8150000,50000,*,1612,94876,-0.0192982679639044,CHH,AL_FL
164,Fvb3,8150001,8200000,50000,*,4775,109662,0.0118573714982157,CHH,AL_FL
165,Fvb3,8200001,8250000,50000,*,665,76111,-0.00319844433178905,CHH,AL_FL
166,Fvb3,8250001,8300000,50000,*,2150,103856,0.00149335023587811,CHH,AL_FL
167,Fvb3,8300001,8350000,50000,*,3995,83767,0.00474044803957942,CHH,AL_FL
168,Fvb3,8350001,8400000,50000,*,1677,114513,-0.00687425638862804,CHH,AL_FL
169,Fvb3,8400001,8450000,50000,*,716,122547,-0.000934322836248884,CHH,AL_FL
170,Fvb3,8450001,8500000,50000,*,1519,79219,-0.0128671401396002,CHH,AL_FL
171,Fvb3,8500001,8550000,50000,*,3155,129024,-0.00741969498000063,CHH,AL_FL
172,Fvb3,8550001,8600000,50000,*,1005,17496,-0.00575906062217951,CHH,AL_FL
173,Fvb3,8600001,8650000,50000,*,86,3687,-0.0429154517422203,CHH,AL_FL
174,Fvb3,8650001,8700000,50000,*,412,5995,-0.00195295048502481,CHH,AL_FL
175,Fvb3,8700001,8750000,50000,*,352,5200,-0.0279027519207429,CHH,AL_FL
176,Fvb3,8750001,8800000,50000,*,80,953,0.0184640061411236,CHH,AL_FL
177,Fvb3,8800001,8850000,50000,*,281,6029,-0.049276877035996,CHH,AL_FL
178,Fvb3,8850001,8900000,50000,*,318,6400,-0.0217883000528961,CHH,AL_FL
179,Fvb3,8900001,8950000,50000,*,2174,98362,0.0110061978056707,CHH,AL_FL
180,Fvb3,8950001,9000000,50000,*,1311,124699,-0.00339026017025463,CHH,AL_FL
181,Fvb3,9000001,9050000,50000,*,1384,105808,-0.00305428016202453,CHH,AL_FL
182,Fvb3,9050001,9100000,50000,*,1919,120009,0.000185393992469276,CHH,AL_FL
183,Fvb3,9100001,9150000,50000,*,1755,109672,0.00457543886306582,CHH,AL_FL
184,Fvb3,9150001,9200000,50000,*,2244,77412,0.00661574292343842,CHH,AL_FL
185,Fvb3,9200001,9250000,50000,*,1359,81267,-0.00506232670103701,CHH,AL_FL
186,Fvb3,9250001,9300000,50000,*,3131,108782,-0.00161081815714339,CHH,AL_FL
187,Fvb3,9300001,9350000,50000,*,1640,105821,5.53671945083267e-07,CHH,AL_FL
188,Fvb3,9350001,9400000,50000,*,1975,67920,-0.00541968228615605,CHH,AL_FL
189,Fvb3,9400001,9450000,50000,*,1609,86240,-0.0103045085099147,CHH,AL_FL
190,Fvb3,9450001,9500000,50000,*,2146,78031,-0.00958618405925705,CHH,AL_FL
191,Fvb3,9500001,9550000,50000,*,1283,98909,-0.00935129157058479,CHH,AL_FL
192,Fvb3,9550001,9600000,50000,*,1341,76446,0.00292475410367435,CHH,AL_FL
193,Fvb3,9600001,9650000,50000,*,1938,88008,0.00471946056128601,CHH,AL_FL
194,Fvb3,9650001,9700000,50000,*,1655,108849,-0.0048688041677957,CHH,AL_FL
195,Fvb3,9700001,9750000,50000,*,1145,96097,-0.00356093835863536,CHH,AL_FL
196,Fvb3,9750001,9800000,50000,*,1550,103348,-0.0051101131515214,CHH,AL_FL
197,Fvb3,9800001,9850000,50000,*,2136,109407,-0.0109453778672879,CHH,AL_FL
198,Fvb3,9850001,9900000,50000,*,368,36933,-0.00400168414539857,CHH,AL_FL
199,Fvb3,9900001,9950000,50000,*,2191,110442,0.000326836149683499,CHH,AL_FL
200,Fvb3,9950001,10000000,50000,*,1802,127552,-0.00208573933538439,CHH,AL_FL
201,Fvb3,10000001,10050000,50000,*,1971,124201,-0.00429936071837624,CHH,AL_FL
202,Fvb3,10050001,10100000,50000,*,1447,124680,-0.00654138904965369,CHH,AL_FL
203,Fvb3,10100001,10150000,50000,*,1495,117891,0.00119115448531714,CHH,AL_FL
204,Fvb3,10150001,10200000,50000,*,1172,75803,-0.00182787700319101,CHH,AL_FL
205,Fvb3,10200001,10250000,50000,*,3753,99690,0.0100350702088395,CHH,AL_FL
206,Fvb3,10250001,10300000,50000,*,4163,78923,-0.0206584967505335,CHH,AL_FL
207,Fvb3,10300001,10350000,50000,*,2507,102048,-0.00687130282799954,CHH,AL_FL
208,Fvb3,10350001,10400000,50000,*,3132,71406,-0.0234670199716453,CHH,AL_FL
209,Fvb3,10400001,10450000,50000,*,1399,109581,-0.000869946682159744,CHH,AL_FL
210,Fvb3,10450001,10500000,50000,*,2353,97085,0.00122589922840831,CHH,AL_FL
211,Fvb3,10500001,10550000,50000,*,4022,97877,0.0043506509074812,CHH,AL_FL
212,Fvb3,10550001,10600000,50000,*,1219,118657,-0.00445616280858711,CHH,AL_FL
213,Fvb3,10600001,10650000,50000,*,3033,117792,-0.0141380921221365,CHH,AL_FL
214,Fvb3,10650001,10700000,50000,*,1106,132186,-0.000427416256687085,CHH,AL_FL
215,Fvb3,10700001,10750000,50000,*,3020,122150,-0.00946699743486374,CHH,AL_FL
216,Fvb3,10750001,10800000,50000,*,2346,114699,0.00264797075987598,CHH,AL_FL
217,Fvb3,10800001,10850000,50000,*,3077,104818,-0.0025914149923543,CHH,AL_FL
218,Fvb3,10850001,10900000,50000,*,1934,120028,-0.00542687216924846,CHH,AL_FL
219,Fvb3,10900001,10950000,50000,*,1915,59854,-0.00591262918839462,CHH,AL_FL
220,Fvb3,10950001,11000000,50000,*,3529,90890,-0.0127108553631528,CHH,AL_FL
221,Fvb3,11000001,11050000,50000,*,2867,91578,-0.0104791770785737,CHH,AL_FL
222,Fvb3,11050001,11100000,50000,*,1743,116514,-0.00569352854684968,CHH,AL_FL
223,Fvb3,11100001,11150000,50000,*,2608,105600,-0.0121998470905072,CHH,AL_FL
224,Fvb3,11150001,11200000,50000,*,3716,96552,-0.0171778747777315,CHH,AL_FL
225,Fvb3,11200001,11250000,50000,*,1433,125823,-0.00504357647600374,CHH,AL_FL
226,Fvb3,11250001,11300000,50000,*,1653,91474,-0.00503518491301513,CHH,AL_FL
227,Fvb3,11300001,11350000,50000,*,1563,119377,-0.00484817865955585,CHH,AL_FL
228,Fvb3,11350001,11400000,50000,*,1557,106681,-0.00437937575050822,CHH,AL_FL
229,Fvb3,11400001,11450000,50000,*,1895,104424,-0.00219547908296826,CHH,AL_FL
230,Fvb3,11450001,11500000,50000,*,1837,100951,-0.00259234720427217,CHH,AL_FL
231,Fvb3,11500001,11550000,50000,*,1991,99322,-0.00792145193914798,CHH,AL_FL
232,Fvb3,11550001,11600000,50000,*,1408,93554,-0.00664998033587547,CHH,AL_FL
233,Fvb3,11600001,11650000,50000,*,1811,81474,-0.00970026191524441,CHH,AL_FL
234,Fvb3,11650001,11700000,50000,*,807,116028,-0.000401712653488589,CHH,AL_FL
235,Fvb3,11700001,11750000,50000,*,2176,108589,-0.00499727927996295,CHH,AL_FL
236,Fvb3,11750001,11800000,50000,*,2190,95101,-0.0132971293156291,CHH,AL_FL
237,Fvb3,11800001,11850000,50000,*,2752,87340,-0.010693420475415,CHH,AL_FL
238,Fvb3,11850001,11900000,50000,*,1030,93769,-0.00229944353215263,CHH,AL_FL
239,Fvb3,11900001,11950000,50000,*,1400,93109,-0.00357795885345268,CHH,AL_FL
240,Fvb3,11950001,12000000,50000,*,1837,115826,-0.00843525752569805,CHH,AL_FL
241,Fvb3,12000001,12050000,50000,*,3362,107867,-0.0140369767015489,CHH,AL_FL
242,Fvb3,12050001,12100000,50000,*,2554,108376,0.00837692420054836,CHH,AL_FL
243,Fvb3,12100001,12150000,50000,*,2018,111902,-0.0103960904125181,CHH,AL_FL
244,Fvb3,12150001,12200000,50000,*,1843,106943,-0.00055674340560144,CHH,AL_FL
245,Fvb3,12200001,12250000,50000,*,2402,88428,-0.00982774692636351,CHH,AL_FL
246,Fvb3,12250001,12300000,50000,*,1632,117175,-0.00423729526004665,CHH,AL_FL
247,Fvb3,12300001,12350000,50000,*,1785,90521,-0.00181823179444368,CHH,AL_FL
248,Fvb3,12350001,12400000,50000,*,3543,97749,0.0114181329144404,CHH,AL_FL
249,Fvb3,12400001,12450000,50000,*,2500,112986,-0.000990383345701413,CHH,AL_FL
250,Fvb3,12450001,12500000,50000,*,2568,107475,-0.0140963350505616,CHH,AL_FL
251,Fvb3,12500001,12550000,50000,*,2843,54930,-0.0171362631418831,CHH,AL_FL
252,Fvb3,12550001,12600000,50000,*,1971,96203,-0.013821753364441,CHH,AL_FL
253,Fvb3,12600001,12650000,50000,*,1984,101872,-0.00461726363252969,CHH,AL_FL
254,Fvb3,12650001,12700000,50000,*,2317,99983,-0.0142359127598034,CHH,AL_FL
255,Fvb3,12700001,12750000,50000,*,7828,116071,-0.0298948084010136,CHH,AL_FL
256,Fvb3,12750001,12800000,50000,*,2950,110546,-0.0270046466603395,CHH,AL_FL
257,Fvb3,12800001,12850000,50000,*,3136,65914,-0.0354612519446135,CHH,AL_FL
258,Fvb3,12850001,12900000,50000,*,2258,88610,-0.00867704751833474,CHH,AL_FL
259,Fvb3,12900001,12950000,50000,*,1118,122955,6.3076289593695e-06,CHH,AL_FL
260,Fvb3,12950001,13000000,50000,*,2342,87986,-0.00521610399619296,CHH,AL_FL
261,Fvb3,13000001,13050000,50000,*,2365,93492,-0.0027142793243745,CHH,AL_FL
262,Fvb3,13050001,13100000,50000,*,2916,109256,-0.0115089389406707,CHH,AL_FL
263,Fvb3,13100001,13150000,50000,*,2190,94073,-0.000509886755885015,CHH,AL_FL
264,Fvb3,13150001,13200000,50000,*,3950,101647,-0.000384011624404587,CHH,AL_FL
265,Fvb3,13200001,13250000,50000,*,3221,114229,-0.0140375017423032,CHH,AL_FL
266,Fvb3,13250001,13300000,50000,*,2574,100648,-0.00454641741696186,CHH,AL_FL
267,Fvb3,13300001,13350000,50000,*,2547,107303,0.00984809810349851,CHH,AL_FL
268,Fvb3,13350001,13400000,50000,*,3160,70881,-0.0280039748458286,CHH,AL_FL
269,Fvb3,13400001,13450000,50000,*,1645,136597,-0.00452919148898489,CHH,AL_FL
270,Fvb3,13450001,13500000,50000,*,2839,112980,-0.0032440907390968,CHH,AL_FL
271,Fvb3,13500001,13550000,50000,*,2408,97661,-0.0191714037191797,CHH,AL_FL
272,Fvb3,13550001,13600000,50000,*,2523,107331,-0.0122175647186056,CHH,AL_FL
273,Fvb3,13600001,13650000,50000,*,1388,115349,-0.00245660451292537,CHH,AL_FL
274,Fvb3,13650001,13700000,50000,*,2524,90726,-0.0044799808630873,CHH,AL_FL
275,Fvb3,13700001,13750000,50000,*,2350,94918,-0.00882103356872963,CHH,AL_FL
276,Fvb3,13750001,13800000,50000,*,1445,115632,-0.00310439491953447,CHH,AL_FL
277,Fvb3,13800001,13850000,50000,*,2607,99453,-0.00784645481317436,CHH,AL_FL
278,Fvb3,13850001,13900000,50000,*,3540,94172,-0.019945184236047,CHH,AL_FL
279,Fvb3,13900001,13950000,50000,*,2857,118014,-0.0121480701061256,CHH,AL_FL
280,Fvb3,13950001,14000000,50000,*,1691,93262,-0.00359670801993597,CHH,AL_FL
281,Fvb3,14000001,14050000,50000,*,1882,98680,-0.00897302204469149,CHH,AL_FL
282,Fvb3,14050001,14100000,50000,*,7038,1186658,-0.00078827803725863,CHH,AL_FL
283,Fvb3,14100001,14150000,50000,*,7726,1254649,-0.000631181506609548,CHH,AL_FL
284,Fvb3,14150001,14200000,50000,*,2399,111017,-0.00855049298634835,CHH,AL_FL
285,Fvb3,14200001,14250000,50000,*,1337,117063,-0.00124199947979667,CHH,AL_FL
286,Fvb3,14250001,14300000,50000,*,2549,104963,0.00467747735511083,CHH,AL_FL
287,Fvb3,14300001,14350000,50000,*,2760,61970,0.00635152200444976,CHH,AL_FL
288,Fvb3,14350001,14400000,50000,*,1812,35952,-0.0257019766870115,CHH,AL_FL
289,Fvb3,14400001,14450000,50000,*,2610,69732,-0.0313030572026286,CHH,AL_FL
290,Fvb3,14450001,14500000,50000,*,2644,87867,-0.00902038163502256,CHH,AL_FL
291,Fvb3,14500001,14550000,50000,*,2867,97559,-0.0035934369695209,CHH,AL_FL
292,Fvb3,14550001,14600000,50000,*,2155,98614,-0.00757961565378575,CHH,AL_FL
293,Fvb3,14600001,14650000,50000,*,3004,98187,-0.00832989187517579,CHH,AL_FL
294,Fvb3,14650001,14700000,50000,*,1421,90161,-0.0154922337406411,CHH,AL_FL
295,Fvb3,14700001,14750000,50000,*,2518,102314,-0.00748683592713049,CHH,AL_FL
296,Fvb3,14750001,14800000,50000,*,1524,126520,9.13376444885809e-05,CHH,AL_FL
297,Fvb3,14800001,14850000,50000,*,993,74401,-0.00946850132718974,CHH,AL_FL
298,Fvb3,14850001,14900000,50000,*,2805,93127,-0.0187838276640529,CHH,AL_FL
